TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-05-07,2026-05-07,FO,NSE,STO,76066,,ABCAPITAL,,2026-05-26,2026-05-26,310.00,CE,ABCAPITAL26MAY310CE,0.00,0.00,0.00,57.50,57.50,57.50,369.00,60.30,46500,0,0,0.00,0,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,65620,,ABCAPITAL,,2026-06-30,2026-06-30,375.00,CE,ABCAPITAL26JUN375CE,0.00,0.00,0.00,10.95,0.00,10.95,369.00,21.95,0,0,0,0.00,0,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STF,61097,,ABCAPITAL,,2026-07-28,2026-07-28,,,ABCAPITAL26JULFUT,380.00,380.00,375.00,377.30,377.30,375.00,369.00,374.30,117800,-6200,10,11705755.00,10,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,41180,,ABCAPITAL,,2026-05-26,2026-05-26,415.00,PE,ABCAPITAL26MAY415PE,0.00,0.00,0.00,75.70,0.00,75.70,369.00,46.70,0,0,0,0.00,0,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,65621,,ABCAPITAL,,2026-06-30,2026-06-30,375.00,PE,ABCAPITAL26JUN375PE,0.00,0.00,0.00,43.90,0.00,43.90,369.00,24.50,0,0,0,0.00,0,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,83368,,ABCAPITAL,,2026-06-30,2026-06-30,300.00,PE,ABCAPITAL26JUN300PE,1.35,1.35,1.35,1.35,1.35,1.85,369.00,1.35,192200,3100,1,934185.00,1,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,65757,,ABCAPITAL,,2026-07-28,2026-07-28,400.00,PE,ABCAPITAL26JUL400PE,0.00,0.00,0.00,65.65,0.00,65.65,369.00,43.85,0,0,0,0.00,0,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,76064,,ABCAPITAL,,2026-05-26,2026-05-26,300.00,CE,ABCAPITAL26MAY300CE,0.00,0.00,0.00,60.30,60.30,60.30,369.00,70.05,43400,0,0,0.00,0,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STF,66075,,ABCAPITAL,,2026-05-26,2026-05-26,,,ABCAPITAL26MAYFUT,372.00,377.00,368.65,370.95,370.20,371.30,369.00,370.95,38340800,133300,2301,2662342930.00,2105,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,65750,,ABCAPITAL,,2026-07-28,2026-07-28,370.00,CE,ABCAPITAL26JUL370CE,0.00,0.00,0.00,17.20,0.00,17.20,369.00,30.45,0,0,0,0.00,0,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,83332,,ABCAPITAL,,2026-05-26,2026-05-26,335.00,PE,ABCAPITAL26MAY335PE,1.50,1.60,1.30,1.50,1.50,1.80,369.00,1.50,403000,-15500,34,35463380.00,31,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,83388,,ABCAPITAL,,2026-06-30,2026-06-30,420.00,PE,ABCAPITAL26JUN420PE,0.00,0.00,0.00,121.30,0.00,121.30,369.00,55.00,0,0,0,0.00,0,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,65618,,ABCAPITAL,,2026-06-30,2026-06-30,365.00,CE,ABCAPITAL26JUN365CE,0.00,0.00,0.00,13.80,0.00,13.80,369.00,26.75,0,0,0,0.00,0,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,65627,,ABCAPITAL,,2026-06-30,2026-06-30,405.00,PE,ABCAPITAL26JUN405PE,0.00,0.00,0.00,67.85,0.00,67.85,369.00,43.60,0,0,0,0.00,0,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,76175,,ABCAPITAL,,2026-05-26,2026-05-26,420.00,PE,ABCAPITAL26MAY420PE,0.00,0.00,0.00,70.60,0.00,70.60,369.00,51.20,0,0,0,0.00,0,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,76155,,ABCAPITAL,,2026-05-26,2026-05-26,380.00,PE,ABCAPITAL26MAY380PE,15.20,16.95,13.80,16.55,16.45,16.70,369.00,16.55,204600,86800,177,216999535.00,171,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,65744,,ABCAPITAL,,2026-07-28,2026-07-28,350.00,CE,ABCAPITAL26JUL350CE,0.00,0.00,0.00,24.45,0.00,24.45,369.00,41.15,0,0,0,0.00,0,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,65738,,ABCAPITAL,,2026-07-28,2026-07-28,320.00,CE,ABCAPITAL26JUL320CE,0.00,0.00,0.00,39.45,0.00,39.45,369.00,61.30,0,0,0,0.00,0,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,65628,,ABCAPITAL,,2026-06-30,2026-06-30,415.00,CE,ABCAPITAL26JUN415CE,0.00,0.00,0.00,3.95,0.00,3.95,369.00,8.95,0,0,0,0.00,0,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,41191,,ABCAPITAL,,2026-06-30,2026-06-30,410.00,CE,ABCAPITAL26JUN410CE,0.00,0.00,0.00,5.50,5.50,5.50,369.00,10.10,6200,0,0,0.00,0,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,65616,,ABCAPITAL,,2026-06-30,2026-06-30,355.00,CE,ABCAPITAL26JUN355CE,0.00,0.00,0.00,17.25,0.00,17.25,369.00,32.25,0,0,0,0.00,0,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,41179,,ABCAPITAL,,2026-05-26,2026-05-26,415.00,CE,ABCAPITAL26MAY415CE,1.55,2.00,1.25,1.30,1.25,1.40,369.00,1.30,297600,6200,59,76199395.00,56,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,76076,,ABCAPITAL,,2026-05-26,2026-05-26,360.00,CE,ABCAPITAL26MAY360CE,19.00,22.00,17.35,17.65,17.55,18.00,369.00,17.65,895900,-133300,412,484935015.00,362,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,76070,,ABCAPITAL,,2026-05-26,2026-05-26,330.00,CE,ABCAPITAL26MAY330CE,45.65,46.30,42.15,43.00,43.00,42.55,369.00,41.75,161200,-15500,12,13921790.00,12,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,41192,,ABCAPITAL,,2026-06-30,2026-06-30,410.00,PE,ABCAPITAL26JUN410PE,0.00,0.00,0.00,73.10,0.00,73.10,369.00,47.30,0,0,0,0.00,0,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,65598,,ABCAPITAL,,2026-06-30,2026-06-30,315.00,CE,ABCAPITAL26JUN315CE,0.00,0.00,0.00,37.60,0.00,37.60,369.00,60.85,0,0,0,0.00,0,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,65624,,ABCAPITAL,,2026-06-30,2026-06-30,395.00,CE,ABCAPITAL26JUN395CE,0.00,0.00,0.00,6.70,0.00,6.70,369.00,14.30,0,0,0,0.00,0,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,65758,,ABCAPITAL,,2026-07-28,2026-07-28,410.00,CE,ABCAPITAL26JUL410CE,0.00,0.00,0.00,7.90,0.00,7.90,369.00,15.45,0,0,0,0.00,0,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,83331,,ABCAPITAL,,2026-05-26,2026-05-26,335.00,CE,ABCAPITAL26MAY335CE,40.35,40.35,37.60,38.40,38.40,29.25,369.00,37.45,89900,-6200,6,6950355.00,6,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,83340,,ABCAPITAL,,2026-05-26,2026-05-26,375.00,PE,ABCAPITAL26MAY375PE,12.05,14.05,11.15,13.50,13.55,13.80,369.00,13.50,192200,117800,263,315926270.00,258,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,83330,,ABCAPITAL,,2026-05-26,2026-05-26,325.00,PE,ABCAPITAL26MAY325PE,0.75,0.85,0.75,0.80,0.80,1.05,369.00,0.80,151900,-6200,15,15149855.00,14,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,76074,,ABCAPITAL,,2026-05-26,2026-05-26,350.00,CE,ABCAPITAL26MAY350CE,28.00,29.50,24.45,24.75,24.70,25.10,369.00,24.75,1881700,-108500,192,224385750.00,130,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,65753,,ABCAPITAL,,2026-07-28,2026-07-28,380.00,PE,ABCAPITAL26JUL380PE,0.00,0.00,0.00,50.50,0.00,50.50,369.00,31.60,0,0,0,0.00,0,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,76157,,ABCAPITAL,,2026-05-26,2026-05-26,390.00,PE,ABCAPITAL26MAY390PE,0.00,0.00,0.00,23.70,23.00,23.70,369.00,26.15,49600,0,0,0.00,0,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,65754,,ABCAPITAL,,2026-07-28,2026-07-28,390.00,CE,ABCAPITAL26JUL390CE,0.00,0.00,0.00,11.80,0.00,11.80,369.00,21.95,0,0,0,0.00,0,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,76072,,ABCAPITAL,,2026-05-26,2026-05-26,340.00,CE,ABCAPITAL26MAY340CE,37.70,37.70,33.05,33.05,33.05,33.70,369.00,33.05,461900,-65100,80,92802065.00,58,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,83337,,ABCAPITAL,,2026-05-26,2026-05-26,365.00,CE,ABCAPITAL26MAY365CE,16.75,18.50,14.25,14.50,14.25,15.00,369.00,14.50,573500,-37200,286,338171250.00,273,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,76158,,ABCAPITAL,,2026-05-26,2026-05-26,400.00,CE,ABCAPITAL26MAY400CE,3.10,4.40,2.65,2.75,2.70,3.05,369.00,2.75,3171300,-285200,1099,1374778080.00,823,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,65614,,ABCAPITAL,,2026-06-30,2026-06-30,345.00,CE,ABCAPITAL26JUN345CE,0.00,0.00,0.00,21.35,0.00,21.35,369.00,38.45,0,0,0,0.00,0,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,65746,,ABCAPITAL,,2026-07-28,2026-07-28,360.00,CE,ABCAPITAL26JUL360CE,0.00,0.00,0.00,20.55,0.00,20.55,369.00,35.50,0,0,0,0.00,0,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,65625,,ABCAPITAL,,2026-06-30,2026-06-30,395.00,PE,ABCAPITAL26JUN395PE,0.00,0.00,0.00,59.45,0.00,59.45,369.00,36.60,0,0,0,0.00,0,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,83372,,ABCAPITAL,,2026-06-30,2026-06-30,320.00,PE,ABCAPITAL26JUN320PE,0.00,0.00,0.00,36.25,0.00,36.25,369.00,4.80,0,0,0,0.00,0,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,65601,,ABCAPITAL,,2026-06-30,2026-06-30,325.00,PE,ABCAPITAL26JUN325PE,0.00,0.00,0.00,5.00,5.00,5.00,369.00,5.80,3100,0,0,0.00,0,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,65603,,ABCAPITAL,,2026-06-30,2026-06-30,335.00,PE,ABCAPITAL26JUN335PE,0.00,0.00,0.00,13.45,13.45,13.45,369.00,8.20,3100,0,0,0.00,0,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,65617,,ABCAPITAL,,2026-06-30,2026-06-30,355.00,PE,ABCAPITAL26JUN355PE,0.00,0.00,0.00,30.45,0.00,30.45,369.00,14.95,0,0,0,0.00,0,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,83382,,ABCAPITAL,,2026-06-30,2026-06-30,370.00,PE,ABCAPITAL26JUN370PE,15.25,15.40,15.25,15.40,15.40,17.70,369.00,21.85,15500,6200,2,2389015.00,2,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,65741,,ABCAPITAL,,2026-07-28,2026-07-28,330.00,PE,ABCAPITAL26JUL330PE,0.00,0.00,0.00,20.85,0.00,20.85,369.00,10.45,0,0,0,0.00,0,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,76173,,ABCAPITAL,,2026-05-26,2026-05-26,410.00,PE,ABCAPITAL26MAY410PE,0.00,0.00,0.00,62.50,0.00,62.50,369.00,42.25,0,0,0,0.00,0,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,65599,,ABCAPITAL,,2026-06-30,2026-06-30,315.00,PE,ABCAPITAL26JUN315PE,0.00,0.00,0.00,11.20,0.00,11.20,369.00,3.95,0,0,0,0.00,0,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,83380,,ABCAPITAL,,2026-06-30,2026-06-30,360.00,PE,ABCAPITAL26JUN360PE,10.50,12.50,10.50,12.15,12.15,12.80,369.00,12.15,74400,15500,13,14979975.00,12,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,65623,,ABCAPITAL,,2026-06-30,2026-06-30,385.00,PE,ABCAPITAL26JUN385PE,0.00,0.00,0.00,51.50,0.00,51.50,369.00,30.25,0,0,0,0.00,0,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,76171,,ABCAPITAL,,2026-05-26,2026-05-26,400.00,PE,ABCAPITAL26MAY400PE,27.95,32.00,27.90,31.80,32.00,31.80,369.00,31.80,65100,9300,38,50660975.00,34,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,35360,,ABCAPITAL,,2026-06-30,2026-06-30,390.00,CE,ABCAPITAL26JUN390CE,0.00,0.00,0.00,7.25,7.25,7.25,369.00,15.95,3100,0,0,0.00,0,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,83377,,ABCAPITAL,,2026-06-30,2026-06-30,350.00,CE,ABCAPITAL26JUN350CE,31.70,31.70,31.70,31.70,31.70,29.35,369.00,35.25,37200,0,1,1183270.00,1,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,83237,,ABCAPITAL,,2026-05-26,2026-05-26,275.00,PE,ABCAPITAL26MAY275PE,0.00,0.00,0.00,0.10,0.10,0.10,369.00,0.05,86800,0,0,0.00,0,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,76071,,ABCAPITAL,,2026-05-26,2026-05-26,330.00,PE,ABCAPITAL26MAY330PE,1.00,1.20,0.95,1.10,1.15,1.30,369.00,1.10,505300,-43400,218,223727000.00,189,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,83369,,ABCAPITAL,,2026-06-30,2026-06-30,310.00,CE,ABCAPITAL26JUN310CE,0.00,0.00,0.00,17.70,0.00,17.70,369.00,65.05,0,0,0,0.00,0,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,76077,,ABCAPITAL,,2026-05-26,2026-05-26,360.00,PE,ABCAPITAL26MAY360PE,7.15,7.15,5.40,6.65,6.70,7.15,369.00,6.65,744000,-34100,538,610697520.00,466,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,83387,,ABCAPITAL,,2026-06-30,2026-06-30,420.00,CE,ABCAPITAL26JUN420CE,0.00,0.00,0.00,1.10,0.00,1.10,369.00,7.90,0,0,0,0.00,0,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,83339,,ABCAPITAL,,2026-05-26,2026-05-26,375.00,CE,ABCAPITAL26MAY375CE,10.35,13.10,9.25,9.50,9.25,10.10,369.00,9.50,576600,192200,1079,1291918645.00,994,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,76056,,ABCAPITAL,,2026-05-26,2026-05-26,260.00,CE,ABCAPITAL26MAY260CE,0.00,0.00,0.00,86.40,86.40,86.40,369.00,109.80,6200,0,0,0.00,0,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,83249,,ABCAPITAL,,2026-05-26,2026-05-26,305.00,PE,ABCAPITAL26MAY305PE,0.40,0.40,0.30,0.30,0.30,0.40,369.00,0.30,65100,-9300,3,2839600.00,2,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,65740,,ABCAPITAL,,2026-07-28,2026-07-28,330.00,CE,ABCAPITAL26JUL330CE,0.00,0.00,0.00,33.90,0.00,33.90,369.00,54.05,0,0,0,0.00,0,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,83371,,ABCAPITAL,,2026-06-30,2026-06-30,320.00,CE,ABCAPITAL26JUN320CE,0.00,0.00,0.00,48.00,48.00,48.00,369.00,56.75,3100,0,0,0.00,0,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,83378,,ABCAPITAL,,2026-06-30,2026-06-30,350.00,PE,ABCAPITAL26JUN350PE,8.15,9.00,8.05,8.60,8.60,9.00,369.00,8.60,89900,18600,14,15557815.00,13,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,83336,,ABCAPITAL,,2026-05-26,2026-05-26,355.00,PE,ABCAPITAL26MAY355PE,5.60,5.90,4.10,5.10,5.15,5.45,369.00,5.10,620000,-77500,321,358048760.00,277,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,76148,,ABCAPITAL,,2026-05-26,2026-05-26,380.00,CE,ABCAPITAL26MAY380CE,8.35,10.75,7.30,7.65,7.45,7.95,369.00,7.65,1847600,951700,2063,2489007825.00,1830,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,65622,,ABCAPITAL,,2026-06-30,2026-06-30,385.00,CE,ABCAPITAL26JUN385CE,0.00,0.00,0.00,8.60,0.00,8.60,369.00,17.80,0,0,0,0.00,0,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,65749,,ABCAPITAL,,2026-07-28,2026-07-28,360.00,PE,ABCAPITAL26JUL360PE,0.00,0.00,0.00,37.10,0.00,37.10,369.00,21.45,0,0,0,0.00,0,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,35359,,ABCAPITAL,,2026-05-26,2026-05-26,395.00,PE,ABCAPITAL26MAY395PE,0.00,0.00,0.00,88.90,0.00,88.90,369.00,29.90,0,0,0,0.00,0,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,83334,,ABCAPITAL,,2026-05-26,2026-05-26,345.00,PE,ABCAPITAL26MAY345PE,2.65,3.00,2.30,2.85,2.90,3.20,369.00,2.85,616900,-43400,177,190813680.00,136,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,76073,,ABCAPITAL,,2026-05-26,2026-05-26,340.00,PE,ABCAPITAL26MAY340PE,1.95,2.20,1.75,2.05,2.10,2.35,369.00,2.05,1326800,-71300,488,517276075.00,272,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,65756,,ABCAPITAL,,2026-07-28,2026-07-28,400.00,CE,ABCAPITAL26JUL400CE,0.00,0.00,0.00,9.70,0.00,9.70,369.00,18.45,0,0,0,0.00,0,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,83379,,ABCAPITAL,,2026-06-30,2026-06-30,360.00,CE,ABCAPITAL26JUN360CE,27.60,27.60,27.60,27.60,27.60,24.50,369.00,29.45,15500,0,1,1201560.00,1,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,83375,,ABCAPITAL,,2026-06-30,2026-06-30,340.00,CE,ABCAPITAL26JUN340CE,0.00,0.00,0.00,26.20,26.20,26.20,369.00,41.80,0,0,0,0.00,0,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,83386,,ABCAPITAL,,2026-06-30,2026-06-30,400.00,PE,ABCAPITAL26JUN400PE,32.70,32.70,32.70,32.70,32.70,35.80,369.00,40.05,12400,3100,1,1341370.00,1,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,35361,,ABCAPITAL,,2026-06-30,2026-06-30,390.00,PE,ABCAPITAL26JUN390PE,0.00,0.00,0.00,83.95,0.00,83.95,369.00,33.35,0,0,0,0.00,0,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,65619,,ABCAPITAL,,2026-06-30,2026-06-30,365.00,PE,ABCAPITAL26JUN365PE,0.00,0.00,0.00,36.90,0.00,36.90,369.00,19.40,0,0,0,0.00,0,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,35358,,ABCAPITAL,,2026-05-26,2026-05-26,395.00,CE,ABCAPITAL26MAY395CE,4.90,5.55,3.50,3.60,3.50,4.00,369.00,3.60,139500,18600,106,131308250.00,103,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,83250,,ABCAPITAL,,2026-05-26,2026-05-26,315.00,CE,ABCAPITAL26MAY315CE,0.00,0.00,0.00,43.00,43.00,43.00,369.00,55.50,0,0,0,0.00,0,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,76078,,ABCAPITAL,,2026-05-26,2026-05-26,370.00,CE,ABCAPITAL26MAY370CE,12.00,15.90,11.25,12.00,11.50,12.35,369.00,12.00,1286500,6200,1306,1552945775.00,1211,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,35356,,ABCAPITAL,,2026-05-26,2026-05-26,385.00,CE,ABCAPITAL26MAY385CE,8.00,8.70,5.80,6.00,5.80,6.40,369.00,6.00,356500,114700,401,487665805.00,373,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,83383,,ABCAPITAL,,2026-06-30,2026-06-30,380.00,CE,ABCAPITAL26JUN380CE,17.30,17.35,17.30,17.35,17.35,3.30,369.00,19.80,3100,3100,2,2463415.00,2,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,65755,,ABCAPITAL,,2026-07-28,2026-07-28,390.00,PE,ABCAPITAL26JUL390PE,0.00,0.00,0.00,57.90,0.00,57.90,369.00,37.45,0,0,0,0.00,0,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,65751,,ABCAPITAL,,2026-07-28,2026-07-28,370.00,PE,ABCAPITAL26JUL370PE,0.00,0.00,0.00,43.60,0.00,43.60,369.00,26.25,0,0,0,0.00,0,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,65745,,ABCAPITAL,,2026-07-28,2026-07-28,350.00,PE,ABCAPITAL26JUL350PE,0.00,0.00,0.00,15.00,15.00,15.00,369.00,17.20,15500,0,0,0.00,0,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,65615,,ABCAPITAL,,2026-06-30,2026-06-30,345.00,PE,ABCAPITAL26JUN345PE,0.00,0.00,0.00,24.60,0.00,24.60,369.00,11.25,0,0,0,0.00,0,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,83374,,ABCAPITAL,,2026-06-30,2026-06-30,330.00,PE,ABCAPITAL26JUN330PE,0.00,0.00,0.00,5.20,5.20,5.20,369.00,6.90,6200,0,0,0.00,0,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,35357,,ABCAPITAL,,2026-05-26,2026-05-26,385.00,PE,ABCAPITAL26MAY385PE,19.55,20.25,18.30,19.95,19.80,23.80,369.00,19.95,31000,9300,29,36359745.00,29,F1,3100,,,,,
2026-05-07,2026-05-07,FO,NSE,STO,76065,,ABCAPITAL,,2026-05-26,2026-05-26,300.00,PE,ABCAPITAL26MAY300PE,0.25,0.30,0.25,0.25,0.25,0.35,369.00,0.25,1522100,-40300,30,27924025.00,28,F1,3100,,,,,
