TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-05-13,2026-05-13,FO,NSE,STO,53854,,ADANIENSOL,,2026-06-30,2026-06-30,1560.00,PE,ADANIENSOL26JUN1560PE,0.00,0.00,0.00,351.95,0.00,351.95,1318.20,263.85,0,0,0,0.00,0,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,49368,,ADANIENSOL,,2026-05-26,2026-05-26,1420.00,CE,ADANIENSOL26MAY1420CE,18.90,31.25,18.25,25.05,24.40,20.50,1318.20,25.05,465075,-9450,804,784669342.50,712,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,35611,,ADANIENSOL,,2026-06-30,2026-06-30,1100.00,PE,ADANIENSOL26JUN1100PE,22.00,22.00,22.00,22.00,22.00,25.40,1318.20,22.00,2025,2025,3,2272050.00,3,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,38835,,ADANIENSOL,,2026-05-26,2026-05-26,1480.00,PE,ADANIENSOL26MAY1480PE,0.00,0.00,0.00,119.65,118.60,119.65,1318.20,169.15,27000,0,0,0.00,0,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,76619,,ADANIENSOL,,2026-05-26,2026-05-26,1260.00,PE,ADANIENSOL26MAY1260PE,55.55,64.90,27.00,31.80,33.05,43.90,1318.20,31.80,141075,35100,555,485965743.75,464,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,76609,,ADANIENSOL,,2026-05-26,2026-05-26,1220.00,PE,ADANIENSOL26MAY1220PE,34.45,35.00,18.00,20.70,22.10,29.30,1318.20,20.70,49275,-16875,346,290569342.50,283,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,76628,,ADANIENSOL,,2026-05-26,2026-05-26,1360.00,CE,ADANIENSOL26MAY1360CE,25.00,51.35,25.00,42.75,41.50,34.25,1318.20,42.75,263925,-6750,1246,1179775732.50,1036,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,76484,,ADANIENSOL,,2026-05-26,2026-05-26,1100.00,PE,ADANIENSOL26MAY1100PE,13.00,13.00,5.30,6.20,6.75,8.50,1318.20,6.20,248400,-49950,421,314895127.50,312,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,65794,,ADANIENSOL,,2026-06-30,2026-06-30,1580.00,CE,ADANIENSOL26JUN1580CE,0.00,0.00,0.00,83.10,0.00,83.10,1318.20,31.55,0,0,0,0.00,0,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,83443,,ADANIENSOL,,2026-06-30,2026-06-30,1200.00,CE,ADANIENSOL26JUN1200CE,156.00,156.00,156.00,156.00,156.00,137.00,1318.20,177.60,0,-675,1,915300.00,1,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,65818,,ADANIENSOL,,2026-07-28,2026-07-28,1240.00,CE,ADANIENSOL26JUL1240CE,0.00,0.00,0.00,277.35,0.00,277.35,1318.20,181.20,0,0,0,0.00,0,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,65816,,ADANIENSOL,,2026-07-28,2026-07-28,1200.00,CE,ADANIENSOL26JUL1200CE,0.00,0.00,0.00,304.60,0.00,304.60,1318.20,204.55,0,0,0,0.00,0,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,65814,,ADANIENSOL,,2026-07-28,2026-07-28,1160.00,CE,ADANIENSOL26JUL1160CE,0.00,0.00,0.00,333.40,0.00,333.40,1318.20,229.90,0,0,0,0.00,0,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,83441,,ADANIENSOL,,2026-06-30,2026-06-30,1160.00,CE,ADANIENSOL26JUN1160CE,209.05,209.05,209.05,209.05,209.05,37.10,1318.20,209.05,675,675,1,924108.75,1,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,41253,,ADANIENSOL,,2026-06-30,2026-06-30,1520.00,CE,ADANIENSOL26JUN1520CE,0.00,0.00,0.00,15.95,0.00,15.95,1318.20,43.20,0,0,0,0.00,0,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,76629,,ADANIENSOL,,2026-05-26,2026-05-26,1360.00,PE,ADANIENSOL26MAY1360PE,128.90,128.90,69.70,77.60,81.35,100.20,1318.20,77.60,219375,28350,264,256990353.75,254,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,76482,,ADANIENSOL,,2026-05-26,2026-05-26,1080.00,PE,ADANIENSOL26MAY1080PE,7.20,7.20,4.45,5.10,5.40,6.50,1318.20,5.10,22950,675,26,19047318.75,25,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,65822,,ADANIENSOL,,2026-07-28,2026-07-28,1320.00,CE,ADANIENSOL26JUL1320CE,0.00,0.00,0.00,227.80,0.00,227.80,1318.20,140.45,0,0,0,0.00,0,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,65792,,ADANIENSOL,,2026-06-30,2026-06-30,1540.00,CE,ADANIENSOL26JUN1540CE,0.00,0.00,0.00,96.30,0.00,96.30,1318.20,39.00,0,0,0,0.00,0,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,41245,,ADANIENSOL,,2026-05-26,2026-05-26,1520.00,CE,ADANIENSOL26MAY1520CE,8.70,13.35,8.55,9.40,9.10,10.25,1318.20,9.40,114075,-13500,155,160184385.00,143,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,76620,,ADANIENSOL,,2026-05-26,2026-05-26,1280.00,CE,ADANIENSOL26MAY1280CE,49.00,93.00,48.95,81.85,80.60,66.20,1318.20,81.85,117450,36450,860,786849153.75,695,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,76485,,ADANIENSOL,,2026-05-26,2026-05-26,1120.00,CE,ADANIENSOL26MAY1120CE,181.10,214.10,181.10,214.10,214.10,186.80,1318.20,214.10,9450,675,4,3545775.00,4,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,76471,,ADANIENSOL,,2026-05-26,2026-05-26,1040.00,CE,ADANIENSOL26MAY1040CE,0.00,0.00,0.00,235.00,235.00,235.00,1318.20,280.90,675,0,0,0.00,0,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,76457,,ADANIENSOL,,2026-05-26,2026-05-26,920.00,CE,ADANIENSOL26MAY920CE,0.00,0.00,0.00,478.95,478.95,478.95,1318.20,400.15,675,0,0,0.00,0,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,76451,,ADANIENSOL,,2026-05-26,2026-05-26,860.00,CE,ADANIENSOL26MAY860CE,0.00,0.00,0.00,533.95,533.95,533.95,1318.20,460.00,0,0,0,0.00,0,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,41252,,ADANIENSOL,,2026-06-30,2026-06-30,1400.00,PE,ADANIENSOL26JUN1400PE,0.00,0.00,0.00,131.85,131.85,131.85,1318.20,147.45,3375,0,0,0.00,0,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,76414,,ADANIENSOL,,2026-05-26,2026-05-26,800.00,CE,ADANIENSOL26MAY800CE,0.00,0.00,0.00,253.00,253.00,253.00,1318.20,519.90,675,0,0,0.00,0,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STF,61098,,ADANIENSOL,,2026-07-28,2026-07-28,,,ADANIENSOL26JULFUT,1276.00,1345.00,1276.00,1330.90,1330.90,1309.70,1318.20,1330.90,20250,675,11,9807682.50,11,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,76461,,ADANIENSOL,,2026-05-26,2026-05-26,960.00,CE,ADANIENSOL26MAY960CE,0.00,0.00,0.00,363.60,363.60,363.60,1318.20,360.25,13500,0,0,0.00,0,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,76491,,ADANIENSOL,,2026-05-26,2026-05-26,1180.00,CE,ADANIENSOL26MAY1180CE,0.00,0.00,0.00,100.50,100.50,100.50,1318.20,150.15,675,0,0,0.00,0,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,83446,,ADANIENSOL,,2026-06-30,2026-06-30,1240.00,PE,ADANIENSOL26JUN1240PE,0.00,0.00,0.00,56.00,56.00,56.00,1318.20,64.20,2025,0,0,0.00,0,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,58525,,ADANIENSOL,,2026-05-26,2026-05-26,1580.00,PE,ADANIENSOL26MAY1580PE,0.00,0.00,0.00,232.90,0.00,232.90,1318.20,261.25,0,0,0,0.00,0,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,41251,,ADANIENSOL,,2026-06-30,2026-06-30,1400.00,CE,ADANIENSOL26JUN1400CE,62.55,73.00,62.55,73.00,73.00,62.00,1318.20,77.35,10125,0,13,12893478.75,8,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,76625,,ADANIENSOL,,2026-05-26,2026-05-26,1320.00,PE,ADANIENSOL26MAY1320PE,71.10,73.90,49.10,56.60,59.20,74.60,1318.20,56.60,227475,50625,335,311214690.00,321,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,65793,,ADANIENSOL,,2026-06-30,2026-06-30,1540.00,PE,ADANIENSOL26JUN1540PE,0.00,0.00,0.00,185.50,0.00,185.50,1318.20,247.90,0,0,0,0.00,0,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,65785,,ADANIENSOL,,2026-06-30,2026-06-30,1380.00,PE,ADANIENSOL26JUN1380PE,0.00,0.00,0.00,97.35,0.00,97.35,1318.20,135.00,0,0,0,0.00,0,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,65781,,ADANIENSOL,,2026-06-30,2026-06-30,1300.00,PE,ADANIENSOL26JUN1300PE,0.00,0.00,0.00,100.10,100.10,100.10,1318.20,90.95,3375,0,0,0.00,0,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,83450,,ADANIENSOL,,2026-06-30,2026-06-30,1280.00,PE,ADANIENSOL26JUN1280PE,0.00,0.00,0.00,341.95,0.00,341.95,1318.20,81.40,0,0,0,0.00,0,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,83449,,ADANIENSOL,,2026-06-30,2026-06-30,1280.00,CE,ADANIENSOL26JUN1280CE,0.00,0.00,0.00,19.80,0.00,19.80,1318.20,130.30,0,0,0,0.00,0,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,76632,,ADANIENSOL,,2026-05-26,2026-05-26,1440.00,CE,ADANIENSOL26MAY1440CE,15.90,26.45,15.65,20.85,19.85,17.90,1318.20,20.85,901800,-102600,913,900894285.00,716,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,76630,,ADANIENSOL,,2026-05-26,2026-05-26,1400.00,CE,ADANIENSOL26MAY1400CE,19.00,37.00,17.50,30.50,28.80,26.25,1318.20,30.50,1067850,-619650,3879,3744920486.25,2851,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,76490,,ADANIENSOL,,2026-05-26,2026-05-26,1160.00,PE,ADANIENSOL26MAY1160PE,22.00,23.85,9.70,11.65,12.05,15.60,1318.20,11.65,164025,74250,433,342854370.00,265,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,65832,,ADANIENSOL,,2026-07-28,2026-07-28,1520.00,CE,ADANIENSOL26JUL1520CE,0.00,0.00,0.00,132.75,0.00,132.75,1318.20,69.50,0,0,0,0.00,0,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,65773,,ADANIENSOL,,2026-06-30,2026-06-30,1140.00,PE,ADANIENSOL26JUN1140PE,0.00,0.00,0.00,22.75,0.00,22.75,1318.20,31.75,0,0,0,0.00,0,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,76492,,ADANIENSOL,,2026-05-26,2026-05-26,1180.00,PE,ADANIENSOL26MAY1180PE,23.65,26.00,11.50,13.35,13.20,19.25,1318.20,13.35,34425,-15525,255,206050533.75,218,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,38832,,ADANIENSOL,,2026-05-26,2026-05-26,1300.00,CE,ADANIENSOL26MAY1300CE,40.55,81.50,31.10,72.20,69.90,59.80,1318.20,72.20,1107000,305775,3515,3237073065.00,2492,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,54750,,ADANIENSOL,,2026-05-26,2026-05-26,1540.00,CE,ADANIENSOL26MAY1540CE,5.50,11.25,5.50,8.10,7.80,9.10,1318.20,8.10,168750,3375,142,148502531.25,139,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,83445,,ADANIENSOL,,2026-06-30,2026-06-30,1240.00,CE,ADANIENSOL26JUN1240CE,0.00,0.00,0.00,24.50,0.00,24.50,1318.20,152.75,0,0,0,0.00,0,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,65786,,ADANIENSOL,,2026-06-30,2026-06-30,1420.00,CE,ADANIENSOL26JUN1420CE,0.00,0.00,0.00,98.45,98.45,98.45,1318.20,70.45,675,0,0,0.00,0,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,65812,,ADANIENSOL,,2026-07-28,2026-07-28,1120.00,CE,ADANIENSOL26JUL1120CE,0.00,0.00,0.00,363.80,0.00,363.80,1318.20,257.20,0,0,0,0.00,0,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,76458,,ADANIENSOL,,2026-05-26,2026-05-26,920.00,PE,ADANIENSOL26MAY920PE,1.40,1.50,1.10,1.30,1.30,1.30,1318.20,1.30,8100,0,61,37933008.75,60,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,76621,,ADANIENSOL,,2026-05-26,2026-05-26,1280.00,PE,ADANIENSOL26MAY1280PE,73.35,77.80,33.95,40.00,40.60,53.35,1318.20,40.00,141075,5400,589,527462381.25,537,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,38833,,ADANIENSOL,,2026-05-26,2026-05-26,1300.00,PE,ADANIENSOL26MAY1300PE,75.00,90.65,40.60,47.05,47.95,63.45,1318.20,47.05,837000,96525,1131,1033146157.50,947,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,41250,,ADANIENSOL,,2026-05-26,2026-05-26,1560.00,PE,ADANIENSOL26MAY1560PE,0.00,0.00,0.00,224.45,224.45,224.45,1318.20,242.20,2700,0,0,0.00,0,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,65775,,ADANIENSOL,,2026-06-30,2026-06-30,1180.00,PE,ADANIENSOL26JUN1180PE,0.00,0.00,0.00,31.30,31.00,31.30,1318.20,42.95,2700,0,0,0.00,0,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,65825,,ADANIENSOL,,2026-07-28,2026-07-28,1360.00,PE,ADANIENSOL26JUL1360PE,0.00,0.00,0.00,110.60,0.00,110.60,1318.20,146.75,0,0,0,0.00,0,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,65837,,ADANIENSOL,,2026-07-28,2026-07-28,1600.00,PE,ADANIENSOL26JUL1600PE,0.00,0.00,0.00,246.75,0.00,246.75,1318.20,312.05,0,0,0,0.00,0,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,76469,,ADANIENSOL,,2026-05-26,2026-05-26,1020.00,CE,ADANIENSOL26MAY1020CE,0.00,0.00,0.00,166.30,166.30,166.30,1318.20,300.65,675,0,0,0.00,0,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,65780,,ADANIENSOL,,2026-06-30,2026-06-30,1300.00,CE,ADANIENSOL26JUN1300CE,96.10,124.00,96.10,115.90,115.75,94.65,1318.20,115.90,8775,4725,12,11461331.25,12,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,65784,,ADANIENSOL,,2026-06-30,2026-06-30,1380.00,CE,ADANIENSOL26JUN1380CE,0.00,0.00,0.00,166.55,0.00,166.55,1318.20,84.75,0,0,0,0.00,0,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,49380,,ADANIENSOL,,2026-06-30,2026-06-30,1480.00,CE,ADANIENSOL26JUN1480CE,0.00,0.00,0.00,33.65,0.00,33.65,1318.20,52.70,0,0,0,0.00,0,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,76468,,ADANIENSOL,,2026-05-26,2026-05-26,1000.00,PE,ADANIENSOL26MAY1000PE,3.30,3.75,2.25,2.60,2.70,3.40,1318.20,2.60,64800,-18900,67,45361383.75,50,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,65777,,ADANIENSOL,,2026-06-30,2026-06-30,1220.00,PE,ADANIENSOL26JUN1220PE,0.00,0.00,0.00,50.35,50.35,50.35,1318.20,56.50,675,0,0,0.00,0,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,65819,,ADANIENSOL,,2026-07-28,2026-07-28,1240.00,PE,ADANIENSOL26JUL1240PE,0.00,0.00,0.00,64.10,0.00,64.10,1318.20,86.65,0,0,0,0.00,0,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STF,66076,,ADANIENSOL,,2026-05-26,2026-05-26,,,ADANIENSOL26MAYFUT,1255.40,1339.30,1240.00,1322.60,1322.00,1291.00,1318.20,1322.60,22194675,-286875,7505,6631851645.00,5483,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STF,62342,,ADANIENSOL,,2026-06-30,2026-06-30,,,ADANIENSOL26JUNFUT,1259.40,1345.40,1259.40,1335.40,1329.10,1298.30,1318.20,1335.40,290250,-2700,178,158833575.00,172,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,76453,,ADANIENSOL,,2026-05-26,2026-05-26,880.00,CE,ADANIENSOL26MAY880CE,0.00,0.00,0.00,514.10,514.10,514.10,1318.20,440.05,0,0,0,0.00,0,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,76475,,ADANIENSOL,,2026-05-26,2026-05-26,1060.00,CE,ADANIENSOL26MAY1060CE,0.00,0.00,0.00,221.05,221.05,221.05,1318.20,261.25,1350,0,0,0.00,0,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,65831,,ADANIENSOL,,2026-07-28,2026-07-28,1480.00,PE,ADANIENSOL26JUL1480PE,0.00,0.00,0.00,171.95,0.00,171.95,1318.20,222.80,0,0,0,0.00,0,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,65811,,ADANIENSOL,,2026-07-28,2026-07-28,1080.00,PE,ADANIENSOL26JUL1080PE,0.00,0.00,0.00,24.70,0.00,24.70,1318.20,33.85,0,0,0,0.00,0,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,65795,,ADANIENSOL,,2026-06-30,2026-06-30,1580.00,PE,ADANIENSOL26JUN1580PE,0.00,0.00,0.00,211.90,0.00,211.90,1318.20,280.15,0,0,0,0.00,0,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,65783,,ADANIENSOL,,2026-06-30,2026-06-30,1340.00,PE,ADANIENSOL26JUN1340PE,0.00,0.00,0.00,80.10,0.00,80.10,1318.20,111.85,0,0,0,0.00,0,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,83438,,ADANIENSOL,,2026-06-30,2026-06-30,1080.00,PE,ADANIENSOL26JUN1080PE,0.00,0.00,0.00,180.90,0.00,180.90,1318.20,18.95,0,0,0,0.00,0,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,49375,,ADANIENSOL,,2026-05-26,2026-05-26,1600.00,PE,ADANIENSOL26MAY1600PE,0.00,0.00,0.00,189.00,189.00,189.00,1318.20,280.55,5400,0,0,0.00,0,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,76633,,ADANIENSOL,,2026-05-26,2026-05-26,1440.00,PE,ADANIENSOL26MAY1440PE,159.70,159.70,126.70,128.65,128.65,168.10,1318.20,135.55,272700,1350,23,24578437.50,23,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,76589,,ADANIENSOL,,2026-05-26,2026-05-26,1200.00,PE,ADANIENSOL26MAY1200PE,36.00,42.65,14.10,17.10,18.10,24.10,1318.20,17.10,643950,18900,1039,856136621.25,859,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,76456,,ADANIENSOL,,2026-05-26,2026-05-26,900.00,PE,ADANIENSOL26MAY900PE,0.50,0.50,0.50,0.50,0.50,0.60,1318.20,0.00,47925,-675,5,3039187.50,1,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,65834,,ADANIENSOL,,2026-07-28,2026-07-28,1560.00,CE,ADANIENSOL26JUL1560CE,0.00,0.00,0.00,118.30,0.00,118.30,1318.20,59.85,0,0,0,0.00,0,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,83453,,ADANIENSOL,,2026-06-30,2026-06-30,1440.00,CE,ADANIENSOL26JUN1440CE,0.00,0.00,0.00,85.30,85.30,85.30,1318.20,64.05,0,0,0,0.00,0,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,53847,,ADANIENSOL,,2026-05-26,2026-05-26,1500.00,CE,ADANIENSOL26MAY1500CE,9.10,16.00,8.00,12.00,11.40,12.35,1318.20,12.00,1345950,-198450,1708,1743866786.25,1262,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,76487,,ADANIENSOL,,2026-05-26,2026-05-26,1140.00,CE,ADANIENSOL26MAY1140CE,0.00,0.00,0.00,226.00,226.00,226.00,1318.20,185.30,23625,0,0,0.00,0,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,76610,,ADANIENSOL,,2026-05-26,2026-05-26,1240.00,CE,ADANIENSOL26MAY1240CE,87.30,120.10,82.00,111.80,111.75,89.10,1318.20,111.80,199125,6750,106,95799273.75,101,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,65830,,ADANIENSOL,,2026-07-28,2026-07-28,1480.00,CE,ADANIENSOL26JUL1480CE,0.00,0.00,0.00,148.65,0.00,148.65,1318.20,80.55,0,0,0,0.00,0,F1,675,,,,,
2026-05-13,2026-05-13,FO,NSE,STO,76618,,ADANIENSOL,,2026-05-26,2026-05-26,1260.00,CE,ADANIENSOL26MAY1260CE,63.65,106.05,59.35,96.90,94.45,75.90,1318.20,96.90,352350,152550,815,745856167.50,490,F1,675,,,,,
