Date, Symbol, Underlying Close Price (A), Underlying Previous Day Close Price (B), Underlying Log Returns (C) = LN(A/B), Previous Day Underlying Volatility (D), Current Day Underlying Daily Volatility (E) = Sqrt (0.995*D*D + 0.005* C*C), Underlying Annualised Volatility (F) = E*sqrt(365), Futures Close Price (G), Futures Previous Day Close Price (H), Futures Log Returns (I) = LN(G/H), Previous Day Futures Volatility (J), Current Day Futures Daily Volatility (K) = Sqrt (0.995*J*J + 0.005* I*I), Futures Annualised Volatility (L) = K*sqrt(365), Applicable Daily Volatility (M) = Max (E or K), Applicable Annualised Volatility (N) = Max (F or L)
20-May-26,360ONE,1107.4,1098.4,  0.00816035,  0.02164740,  0.02160092,  0.41268507,1108,1102.2,  0.00524841,  0.02170380,  0.02165277,  0.41367558,  0.02165277,  0.41367558
20-May-26,ABB,6605,6329,  0.04268469,  0.02025542,  0.02042886,  0.39029291,6568.5,6315.5,  0.03927857,  0.02028744,  0.02042636,  0.39024503,  0.02042886,  0.39029291
20-May-26,ABCAPITAL,353.1,351.2,  0.00539544,  0.02133803,  0.02128800,  0.40670670,354.5,352.2,  0.00650915,  0.02151521,  0.02146619,  0.41011100,  0.02146619,  0.41011100
20-May-26,ADANIENSOL,1346.1,1329.5,  0.01240859,  0.02889685,  0.02883790,  0.55094739,1351.7,1332.8,  0.01408107,  0.02904386,  0.02898834,  0.55382138,  0.02898834,  0.55382138
20-May-26,ADANIENT,2704.8,2724.8, -0.00736706,  0.02545748,  0.02539903,  0.48524788,2710,2723.9, -0.00511604,  0.02596584,  0.02590328,  0.49488142,  0.02590328,  0.49488142
20-May-26,ADANIGREEN,1363.2,1377.9, -0.01072572,  0.03041500,  0.03034831,  0.57980363,1366.3,1377.9, -0.00845424,  0.03058976,  0.03051899,  0.58306448,  0.03051899,  0.58306448
20-May-26,ADANIPORTS,1772.6,1762.8,  0.00554394,  0.02096402,  0.02091522,  0.39958463,1776.4,1765.2,  0.00632485,  0.02088180,  0.02083434,  0.39803953,  0.02091522,  0.39958463
20-May-26,ADANIPOWER,220.24,219.09,  0.00523526,  0.02734515,  0.02727926,  0.52116961,220.83,219.08,  0.00795621,  0.02729709,  0.02723455,  0.52031540,  0.02727926,  0.52116961
20-May-26,ALKEM,5436.5,5470, -0.00614314,  0.01513143,  0.01509980,  0.28848123,5449,5480.5, -0.00576423,  0.01506897,  0.01503665,  0.28727476,  0.01509980,  0.28848123
20-May-26,AMBER,7049.5,7128.5, -0.01114414,  0.03012142,  0.03005635,  0.57422585,7082,7157, -0.01053455,  0.03054712,  0.03047982,  0.58231608,  0.03047982,  0.58231608
20-May-26,AMBUJACEM,430.25,431.7, -0.00336447,  0.01889131,  0.01884548,  0.36004243,430.6,431.65, -0.00243549,  0.01908493,  0.01903782,  0.36371700,  0.01903782,  0.36371700
20-May-26,ANGELONE,325,328, -0.00918843,  0.02964228,  0.02957514,  0.56503223,325.5,328.3, -0.00856536,  0.02967445,  0.02960632,  0.56562788,  0.02960632,  0.56562788
20-May-26,APLAPOLLO,1857.1,1864.5, -0.00397679,  0.01886456,  0.01881940,  0.35954409,1862.5,1864.3, -0.00096598,  0.01864012,  0.01859348,  0.35522789,  0.01881940,  0.35954409
20-May-26,APOLLOHOSP,8085,8026,  0.00732422,  0.01301159,  0.01298929,  0.24816009,8090.5,8048.5,  0.00520480,  0.01277660,  0.01274987,  0.24358597,  0.01298929,  0.24816009
20-May-26,ASHOKLEY,153.61,151.38,  0.01462369,  0.02220686,  0.02217529,  0.42365835,154.34,152.01,  0.01521165,  0.02168376,  0.02165632,  0.41374334,  0.02217529,  0.42365835
20-May-26,ASIANPAINT,2598.6,2600.7, -0.00080780,  0.01546058,  0.01542200,  0.29463691,2605.4,2605.7, -0.00011514,  0.01538423,  0.01534558,  0.29317683,  0.01542200,  0.29463691
20-May-26,ASTRAL,1443.7,1448.9, -0.00359539,  0.01891086,  0.01886522,  0.36041953,1448.8,1444.9,  0.00269551,  0.01860430,  0.01855871,  0.35456366,  0.01886522,  0.36041953
20-May-26,AUBANK,974,971.9,  0.00215839,  0.01965641,  0.01960769,  0.37460436,974,974.1, -0.00010266,  0.01898707,  0.01893958,  0.36184007,  0.01960769,  0.37460436
20-May-26,AUROPHARMA,1517.5,1512.8,  0.00310201,  0.01723116,  0.01718934,  0.32840196,1519.7,1515.7,  0.00263557,  0.01725170,  0.01720949,  0.32878689,  0.01720949,  0.32878689
20-May-26,AXISBANK,1249.8,1238.3,  0.00924407,  0.01555009,  0.01552508,  0.29660630,1251.7,1241,  0.00858512,  0.01531395,  0.01528777,  0.29207244,  0.01552508,  0.29660630
