Date, Symbol, Underlying Close Price (A), Underlying Previous Day Close Price (B), Underlying Log Returns (C) = LN(A/B), Previous Day Underlying Volatility (D), Current Day Underlying Daily Volatility (E) = Sqrt (0.995*D*D + 0.005* C*C), Underlying Annualised Volatility (F) = E*sqrt(365), Futures Close Price (G), Futures Previous Day Close Price (H), Futures Log Returns (I) = LN(G/H), Previous Day Futures Volatility (J), Current Day Futures Daily Volatility (K) = Sqrt (0.995*J*J + 0.005* I*I), Futures Annualised Volatility (L) = K*sqrt(365), Applicable Daily Volatility (M) = Max (E or K), Applicable Annualised Volatility (N) = Max (F or L)
05-May-26,ASIANPAINT,2430.2,2448.1, -0.00733865,  0.01509325,  0.01506454,  0.28780755,2441.1,2461.9, -0.00848465,  0.01509152,  0.01506556,  0.28782718,  0.01506556,  0.28782718
05-May-26,ASTRAL,1531.6,1559.6, -0.01811644,  0.01854950,  0.01854725,  0.35434479,1535.1,1558.3, -0.01499996,  0.01812524,  0.01811084,  0.34600704,  0.01854725,  0.35434479
05-May-26,AUBANK,1007.1,1015, -0.00781370,  0.01988937,  0.01984735,  0.37918310,1012.9,1021.1, -0.00806297,  0.01922221,  0.01918248,  0.36648080,  0.01984735,  0.37918310
05-May-26,AUROPHARMA,1428.1,1376,  0.03716415,  0.01725811,  0.01741427,  0.33269909,1431.7,1379.8,  0.03692399,  0.01725003,  0.01740371,  0.33249740,  0.01741427,  0.33269909
05-May-26,AXISBANK,1259.7,1275.1, -0.01215101,  0.01575376,  0.01573777,  0.30066963,1265.7,1282.2, -0.01295202,  0.01547123,  0.01545969,  0.29535694,  0.01573777,  0.30066963
05-May-26,BAJAJ-AUTO,10046,10132, -0.00852419,  0.01565896,  0.01563129,  0.29863543,10090,10170.5, -0.00794654,  0.01568232,  0.01565331,  0.29905602,  0.01565331,  0.29905602
05-May-26,BAJAJFINSV,1794.6,1770.4,  0.01357665,  0.01555853,  0.01554932,  0.29706929,1800,1780.2,  0.01106095,  0.01589638,  0.01587603,  0.30331106,  0.01587603,  0.30331106
05-May-26,BAJAJHLDNG,10469,10376,  0.00892306,  0.01991925,  0.01987949,  0.37979716,10531,10427,  0.00992469,  0.01995857,  0.01992086,  0.38058756,  0.01992086,  0.38058756
05-May-26,BAJFINANCE,958.6,950.2,  0.00880140,  0.01854388,  0.01850805,  0.35359580,960.6,953.4,  0.00752355,  0.01835240,  0.01831417,  0.34989180,  0.01850805,  0.35359580
05-May-26,BANDHANBNK,206.44,206.76, -0.00154889,  0.02496201,  0.02489973,  0.47570865,207.7,208.01, -0.00149142,  0.02493953,  0.02487732,  0.47528060,  0.02489973,  0.47570865
05-May-26,BANKBARODA,263.4,265.1, -0.00643332,  0.01897798,  0.01893584,  0.36176877,264.75,266.6, -0.00696342,  0.01908376,  0.01904236,  0.36380379,  0.01904236,  0.36380379
05-May-26,BANKEX,61431.04,61792.29, -0.00586335,  0.01130563,  0.01128507,  0.21560095,61649.15,62021.7, -0.00602488,  0.01146092,  0.01144005,  0.21856185,  0.01144005,  0.21856185
05-May-26,BANKINDIA,138.58,138.66, -0.00057712,  0.02216754,  0.02211209,  0.42245095,139.34,139.51, -0.00121929,  0.02220963,  0.02215426,  0.42325648,  0.02215426,  0.42325648
05-May-26,BANKNIFTY,54547.05,54878.5, -0.00605802,  0.01108301,  0.01106342,  0.21136642,54808,55153.8, -0.00628948,  0.01093535,  0.01091695,  0.20856812,  0.01106342,  0.21136642
05-May-26,BDL,1398.6,1372.4,  0.01891070,  0.02704569,  0.02701112,  0.51604677,1399.4,1377.2,  0.01599112,  0.02746374,  0.02741837,  0.52382732,  0.02741837,  0.52382732
05-May-26,BEL,433.35,433.55, -0.00046141,  0.01909174,  0.01904386,  0.36383244,436.6,435.75,  0.00194876,  0.01915755,  0.01911005,  0.36509696,  0.01911005,  0.36509696
05-May-26,BHARATFORG,1866.6,1845.8,  0.01120581,  0.02035760,  0.02032205,  0.38825221,1876.3,1847.4,  0.01552251,  0.02056602,  0.02054385,  0.39248978,  0.02054385,  0.39248978
05-May-26,BHARTIARTL,1806.1,1827.1, -0.01156019,  0.01280134,  0.01279527,  0.24445322,1816.4,1837.4, -0.01149501,  0.01234963,  0.01234537,  0.23585794,  0.01279527,  0.24445322
05-May-26,BHEL,374.95,377.05, -0.00558512,  0.02498131,  0.02492199,  0.47613396,376.4,379.75, -0.00886073,  0.02503281,  0.02497798,  0.47720359,  0.02497798,  0.47720359
05-May-26,BIOCON,368.25,360.6,  0.02099274,  0.01874670,  0.01875863,  0.35838316,370.55,362.7,  0.02141234,  0.01880614,  0.01882004,  0.35955645,  0.01882004,  0.35955645
05-May-26,BLUESTARCO,1802.3,1802.2,  0.00005549,  0.02225705,  0.02220142,  0.42415756,1805.4,1801.4,  0.00221803,  0.02252057,  0.02246483,  0.42919002,  0.02246483,  0.42919002
05-May-26,BOSCHLTD,35870,35850,  0.00055772,  0.01808118,  0.01803599,  0.34457709,36080,35930,  0.00416609,  0.01810663,  0.01806371,  0.34510665,  0.01806371,  0.34510665
05-May-26,BPCL,298.55,301.7, -0.01049572,  0.01918481,  0.01915125,  0.36588418,300.25,303.55, -0.01093088,  0.01922520,  0.01919269,  0.36667584,  0.01919269,  0.36667584
05-May-26,BRITANNIA,5834.5,5792.5,  0.00722459,  0.01293481,  0.01291257,  0.24669427,5843,5807,  0.00618028,  0.01292292,  0.01289791,  0.24641415,  0.01291257,  0.24669427
05-May-26,BSE,3726.2,3711.3,  0.00400673,  0.03041555,  0.03034081,  0.57966035,3744,3712.8,  0.00836825,  0.03035872,  0.03028848,  0.57866056,  0.03034081,  0.57966035
05-May-26,CAMS,797.4,730.85,  0.08714819,  0.02072752,  0.02157443,  0.41217884,801,724.9,  0.09982723,  0.02116950,  0.02226514,  0.42537498,  0.02226514,  0.42537498
05-May-26,CANBK,134.31,134.8, -0.00364164,  0.02020827,  0.02015923,  0.38514150,134.71,135.23, -0.00385271,  0.02021804,  0.02016929,  0.38533380,  0.02016929,  0.38533380
05-May-26,CDSL,1254.7,1238.3,  0.01315703,  0.02354585,  0.02350539,  0.44906990,1255.8,1241,  0.01185531,  0.02418618,  0.02414017,  0.46119733,  0.02414017,  0.46119733
05-May-26,CGPOWER,826.9,802.3,  0.03020117,  0.02192180,  0.02197107,  0.41975661,831.8,807,  0.03026836,  0.02194261,  0.02199212,  0.42015892,  0.02199212,  0.42015892
05-May-26,CHOLAFIN,1657.4,1639.5,  0.01085879,  0.02136135,  0.02132177,  0.40735191,1661.8,1644.2,  0.01064741,  0.02093242,  0.02089368,  0.39917325,  0.02132177,  0.40735191
05-May-26,CIPLA,1333.7,1335, -0.00097426,  0.01349368,  0.01346010,  0.25715489,1336.7,1338.8, -0.00156980,  0.01348871,  0.01345558,  0.25706845,  0.01346010,  0.25715489
05-May-26,COALINDIA,472.6,479.95, -0.01543257,  0.01607855,  0.01607539,  0.30711993,475.1,481.2, -0.01275768,  0.01628734,  0.01627167,  0.31086991,  0.01627167,  0.31086991
05-May-26,COCHINSHIP,1712.2,1719.3, -0.00413814,  0.02848740,  0.02841756,  0.54291681,1721.8,1729.2, -0.00428862,  0.02840481,  0.02833528,  0.54134467,  0.02841756,  0.54291681
05-May-26,COFORGE,1168.8,1151.6,  0.01482530,  0.02308510,  0.02305112,  0.44039112,1168.6,1154.8,  0.01187928,  0.02287995,  0.02283809,  0.43632101,  0.02305112,  0.44039112
05-May-26,COLPAL,2178.9,2172.9,  0.00275748,  0.01586552,  0.01582686,  0.30237172,2174.5,2169.3,  0.00239422,  0.01605585,  0.01601654,  0.30599566,  0.01601654,  0.30599566
05-May-26,CONCOR,518.05,516.35,  0.00328693,  0.01788765,  0.01784444,  0.34091762,520.15,519.45,  0.00134667,  0.01813927,  0.01809403,  0.34568596,  0.01809403,  0.34568596
05-May-26,CROMPTON,275.45,277.95, -0.00903512,  0.01861359,  0.01857810,  0.35493411,276.65,278.7, -0.00738277,  0.01876934,  0.01872968,  0.35783012,  0.01872968,  0.35783012
05-May-26,CUMMINSIND,5260,5289, -0.00549817,  0.01860542,  0.01856288,  0.35464324,5290.5,5293.5, -0.00056689,  0.01838961,  0.01834368,  0.35045557,  0.01856288,  0.35464324
05-May-26,DABUR,460.55,445.65,  0.03288754,  0.01431677,  0.01446904,  0.27643061,462,447.2,  0.03255897,  0.01430750,  0.01445603,  0.27618215,  0.01446904,  0.27643061
05-May-26,DALBHARAT,1968.1,1983.3, -0.00769351,  0.01762098,  0.01758532,  0.33596705,1967.9,1988.2, -0.01026272,  0.01785433,  0.01782450,  0.34053655,  0.01782450,  0.34053655
05-May-26,DELHIVERY,459.5,467.35, -0.01693950,  0.02031032,  0.02029488,  0.38773315,461.4,469.4, -0.01718994,  0.02039168,  0.02037691,  0.38930028,  0.02037691,  0.38930028
05-May-26,DIVISLAB,6651,6619.5,  0.00474738,  0.01538534,  0.01535054,  0.29327169,6667,6639,  0.00420863,  0.01524935,  0.01521400,  0.29066310,  0.01535054,  0.29327169
05-May-26,DIXON,11253,11408, -0.01368010,  0.02535155,  0.02530656,  0.48348124,11277,11472, -0.01714403,  0.02559195,  0.02555670,  0.48826004,  0.02555670,  0.48826004
05-May-26,DLF,597.3,607.2, -0.01643873,  0.01979980,  0.01978436,  0.37797972,599.1,608.8, -0.01606128,  0.01975596,  0.01973926,  0.37711800,  0.01978436,  0.37797972
05-May-26,DMART,4358.7,4376.4, -0.00405262,  0.01724278,  0.01720191,  0.32864195,4370,4362.2,  0.00178649,  0.01754961,  0.01750617,  0.33445492,  0.01750617,  0.33445492
05-May-26,DRREDDY,1271.2,1287.2, -0.01250798,  0.01497577,  0.01496432,  0.28589295,1268.6,1281.2, -0.00988321,  0.01498049,  0.01495949,  0.28580062,  0.01496432,  0.28589295
05-May-26,EICHERMOT,7301.5,7329, -0.00375927,  0.01757486,  0.01753300,  0.33496759,7317.5,7346, -0.00388721,  0.01728847,  0.01724735,  0.32951017,  0.01753300,  0.33496759
05-May-26,ETERNAL,248.47,251.9, -0.01371007,  0.02383022,  0.02379034,  0.45451387,249.94,253.32, -0.01343262,  0.02366772,  0.02362756,  0.45140381,  0.02379034,  0.45451387
05-May-26,EXIDEIND,361.15,359.05,  0.00583173,  0.01848944,  0.01844778,  0.35244442,362.6,360.35,  0.00622452,  0.01887676,  0.01883460,  0.35983449,  0.01883460,  0.35983449
05-May-26,FEDERALBNK,292.6,289.15,  0.01186090,  0.01666038,  0.01663988,  0.31790443,293.7,290.75,  0.01009505,  0.01640943,  0.01638393,  0.31301457,  0.01663988,  0.31790443
05-May-26,FINNIFTY,25716.9,25814.4, -0.00378411,  0.01124861,  0.01122359,  0.21442636,25824.3,25943.2, -0.00459362,  0.01092946,  0.01090680,  0.20837410,  0.01122359,  0.21442636
05-May-26,FORCEMOT,18963,19331, -0.01922031,  0.03391955,  0.03386199,  0.64693242,18966,19109, -0.00751153,  0.03429470,  0.03421303,  0.65363903,  0.03421303,  0.65363903
05-May-26,FORTIS,949.55,952.9, -0.00352178,  0.01848291,  0.01843838,  0.35226479,952.05,956.15, -0.00429725,  0.01822227,  0.01817917,  0.34731248,  0.01843838,  0.35226479
05-May-26,GAIL,163.7,164.48, -0.00475350,  0.01831711,  0.01827445,  0.34913280,164.58,165.37, -0.00478861,  0.01841035,  0.01836736,  0.35090794,  0.01836736,  0.35090794
05-May-26,GLENMARK,2417.9,2393.7,  0.01005911,  0.01883866,  0.01880509,  0.35927075,2433.2,2404.9,  0.01169894,  0.01884446,  0.01881539,  0.35946746,  0.01881539,  0.35946746
05-May-26,GMRAIRPORT,96.97,98.9, -0.01970759,  0.02114422,  0.02113733,  0.40382804,97.34,99.1, -0.01791944,  0.02139148,  0.02137563,  0.40838083,  0.02137563,  0.40838083
05-May-26,GODFRYPHLP,2238.7,2216.3,  0.01005620,  0.03690931,  0.03682383,  0.70351820,2246.1,2216.6,  0.01322089,  0.03685606,  0.03677570,  0.70259876,  0.03682383,  0.70351820
05-May-26,GODREJCP,1101.5,1072.5,  0.02668052,  0.01602397,  0.01609489,  0.30749239,1098.6,1073.9,  0.02273976,  0.01578990,  0.01583221,  0.30247395,  0.01609489,  0.30749239
05-May-26,GODREJPROP,1809.5,1899.8, -0.04869805,  0.02368113,  0.02387160,  0.45606636,1819.8,1911, -0.04890006,  0.02382364,  0.02401433,  0.45879320,  0.02401433,  0.45879320
05-May-26,GRASIM,2871.4,2856,  0.00537767,  0.01460947,  0.01457798,  0.27851185,2879,2871.8,  0.00250400,  0.01469988,  0.01466427,  0.28016054,  0.01466427,  0.28016054
05-May-26,HAL,4610.4,4559.4,  0.01112359,  0.02025240,  0.02021702,  0.38624561,4622.1,4580.2,  0.00910648,  0.02040501,  0.02036401,  0.38905384,  0.02036401,  0.38905384
05-May-26,HAVELLS,1239.6,1256.6, -0.01362091,  0.01604095,  0.01602969,  0.30624688,1240.2,1256.4, -0.01297783,  0.01632562,  0.01631072,  0.31161580,  0.01631072,  0.31161580
05-May-26,HCLTECH,1200.2,1200.5, -0.00024993,  0.01738957,  0.01734613,  0.33139740,1201.4,1201.4,  0.00000000,  0.01671545,  0.01667372,  0.31855098,  0.01734613,  0.33139740
05-May-26,HDFCAMC,2806.3,2753.6,  0.01895774,  0.02035776,  0.02035104,  0.38880605,2821.8,2769.4,  0.01874429,  0.02019722,  0.02019027,  0.38573461,  0.02035104,  0.38880605
05-May-26,HDFCBANK,772.3,779.4, -0.00915132,  0.01319647,  0.01317945,  0.25179310,775.45,782.7, -0.00930597,  0.01288202,  0.01286675,  0.24581891,  0.01317945,  0.25179310
05-May-26,HDFCLIFE,594.1,588.35,  0.00972565,  0.01442791,  0.01440806,  0.27526557,597.45,591.75,  0.00958635,  0.01417618,  0.01415679,  0.27046508,  0.01440806,  0.27526557
05-May-26,HEROMOTOCO,5109,5066.5,  0.00835345,  0.01736549,  0.01733208,  0.33112898,5124,5082.5,  0.00813212,  0.01740546,  0.01737141,  0.33188033,  0.01737141,  0.33188033
05-May-26,HINDALCO,1054.7,1042.7,  0.01144286,  0.01894306,  0.01891297,  0.36133182,1057.5,1048.5,  0.00854706,  0.01871063,  0.01867364,  0.35675938,  0.01891297,  0.36133182
05-May-26,HINDPETRO,373.9,373.85,  0.00013373,  0.02278724,  0.02273024,  0.43426062,376.25,376.1,  0.00039875,  0.02265767,  0.02260097,  0.43179097,  0.02273024,  0.43426062
05-May-26,HINDUNILVR,2327.4,2309.3,  0.00780732,  0.01298115,  0.01296041,  0.24760828,2332.1,2320.2,  0.00511576,  0.01286724,  0.01284029,  0.24531336,  0.01296041,  0.24760828
05-May-26,HINDZINC,611.25,605.55,  0.00936890,  0.02631206,  0.02625447,  0.50159098,614.4,607.5,  0.01129401,  0.02635260,  0.02629877,  0.50243736,  0.02629877,  0.50243736
05-May-26,HYUNDAI,1822.5,1844.4, -0.01194484,  0.01756633,  0.01754282,  0.33515508,1796.7,1815.4, -0.01035418,  0.01761544,  0.01758649,  0.33598937,  0.01758649,  0.33598937
05-May-26,ICICIBANK,1251.3,1270.8, -0.01546361,  0.01258057,  0.01259660,  0.24065766,1258.5,1278.3, -0.01561053,  0.01220248,  0.01222186,  0.23349837,  0.01259660,  0.24065766
05-May-26,ICICIGI,1776.9,1756.8,  0.01137630,  0.01405680,  0.01404454,  0.26832059,1780.1,1761.7,  0.01039029,  0.01386112,  0.01384591,  0.26452568,  0.01404454,  0.26832059
05-May-26,ICICIPRULI,537.35,535.55,  0.00335540,  0.01539372,  0.01535713,  0.29339756,538.85,538.15,  0.00129991,  0.01551315,  0.01547466,  0.29564299,  0.01547466,  0.29564299
05-May-26,IDEA,10.8,10.52,  0.02626793,  0.03297080,  0.03294062,  0.62932973,10.84,10.57,  0.02522320,  0.03324648,  0.03321121,  0.63449926,  0.03321121,  0.63449926
05-May-26,IDFCFIRSTB,68.75,69.59, -0.01214414,  0.02146294,  0.02142648,  0.40935235,69.13,69.99, -0.01236358,  0.02159356,  0.02155720,  0.41184974,  0.02155720,  0.41184974
05-May-26,IEX,127.62,126.97,  0.00510626,  0.02711617,  0.02705077,  0.51680415,126.35,125.72,  0.00499862,  0.02719602,  0.02713018,  0.51832142,  0.02713018,  0.51832142
05-May-26,INDHOTEL,647.8,643.7,  0.00634923,  0.01824319,  0.01820295,  0.34776694,650.3,645.55,  0.00733113,  0.01821421,  0.01817608,  0.34725354,  0.01820295,  0.34776694
05-May-26,INDIANB,848.75,830.35,  0.02191738,  0.02164646,  0.02164784,  0.41358142,853.3,834.35,  0.02245821,  0.02127296,  0.02127908,  0.40653621,  0.02164784,  0.41358142
05-May-26,INDIGO,4238.4,4260.1, -0.00510679,  0.02078675,  0.02073789,  0.39619677,4262.7,4285.4, -0.00531113,  0.02061925,  0.02057098,  0.39300805,  0.02073789,  0.39619677
05-May-26,INDUSINDBK,910.7,913.9, -0.00350762,  0.02273476,  0.02267922,  0.43328595,915.85,919, -0.00343353,  0.02261906,  0.02256371,  0.43107901,  0.02267922,  0.43328595
05-May-26,INDUSTOWER,402.7,400.25,  0.00610252,  0.01959317,  0.01954883,  0.37347987,404.95,402.55,  0.00594429,  0.01949947,  0.01945522,  0.37169143,  0.01954883,  0.37347987
05-May-26,INFY,1178.1,1168.4,  0.00826768,  0.01695931,  0.01692701,  0.32339007,1178.3,1173,  0.00450815,  0.01656320,  0.01652483,  0.31570638,  0.01692701,  0.32339007
05-May-26,INOXWIND,104.46,103.38,  0.01039270,  0.02810151,  0.02804071,  0.53571707,104.73,103.93,  0.00766801,  0.02816881,  0.02810350,  0.53691657,  0.02810350,  0.53691657
05-May-26,IOC,142.14,142.26, -0.00084388,  0.01735071,  0.01730746,  0.33065864,142.99,143.08, -0.00062922,  0.01756417,  0.01752026,  0.33472408,  0.01752026,  0.33472408
05-May-26,IREDA,135.26,135.36, -0.00073904,  0.02446997,  0.02440879,  0.46632920,135.75,135.68,  0.00051579,  0.02574756,  0.02568320,  0.49067680,  0.02568320,  0.49067680
05-May-26,IRFC,105.82,104.41,  0.01341408,  0.02282308,  0.02278564,  0.43531898,106.35,104.95,  0.01325150,  0.02352564,  0.02348554,  0.44869066,  0.02348554,  0.44869066
05-May-26,ITC,311.45,311.1,  0.00112441,  0.01292714,  0.01289499,  0.24635844,312.75,312.6,  0.00047973,  0.01288028,  0.01284802,  0.24546110,  0.01289499,  0.24635844
05-May-26,JINDALSTEL,1260.6,1261.4, -0.00063442,  0.01979868,  0.01974923,  0.37730850,1268,1269.4, -0.00110349,  0.01959946,  0.01955059,  0.37351341,  0.01974923,  0.37730850
05-May-26,JIOFIN,248.44,252.74, -0.01715992,  0.01937108,  0.01936068,  0.36988536,249.17,254.4, -0.02077244,  0.01979940,  0.01980448,  0.37836403,  0.01980448,  0.37836403
05-May-26,JSWENERGY,561.95,562.3, -0.00062264,  0.02238977,  0.02233373,  0.42668529,564.3,564.45, -0.00026578,  0.02249582,  0.02243948,  0.42870557,  0.02243948,  0.42870557
05-May-26,JSWSTEEL,1252.4,1266.6, -0.01127443,  0.01646818,  0.01644626,  0.31420541,1259.2,1273.9, -0.01160646,  0.01659927,  0.01657817,  0.31672557,  0.01657817,  0.31672557
05-May-26,JUBLFOOD,465.35,476.4, -0.02346803,  0.01989992,  0.01991943,  0.38056018,465.95,476.2, -0.02175960,  0.01929336,  0.01930638,  0.36884784,  0.01991943,  0.38056018
05-May-26,KALYANKJIL,406.6,413.3, -0.01634382,  0.02689543,  0.02685291,  0.51302413,409.05,415.35, -0.01528414,  0.02688659,  0.02684108,  0.51279811,  0.02685291,  0.51302413
05-May-26,KAYNES,4170.6,4099.6,  0.01717050,  0.03142136,  0.03136619,  0.59925014,4183.4,4104.9,  0.01894293,  0.03155629,  0.03150580,  0.60191738,  0.03150580,  0.60191738
05-May-26,KEI,5018.3,5058.3, -0.00793923,  0.02399566,  0.02394214,  0.45741400,5046.9,5086.4, -0.00779612,  0.02410139,  0.02404744,  0.45942575,  0.02404744,  0.45942575
05-May-26,KFINTECH,896.45,863.95,  0.03692762,  0.02608421,  0.02614969,  0.49958913,888.15,856.5,  0.03628633,  0.02688136,  0.02693660,  0.51462303,  0.02693660,  0.51462303
05-May-26,KOTAKBANK,371.35,371.65, -0.00080754,  0.01430971,  0.01427408,  0.27270595,372.25,372.5, -0.00067137,  0.01399188,  0.01395684,  0.26664507,  0.01427408,  0.27270595
05-May-26,KPITTECH,772.5,768.55,  0.00512639,  0.02337524,  0.02331951,  0.44551855,775.15,769.5,  0.00731561,  0.02341198,  0.02335909,  0.44627475,  0.02335909,  0.44627475
05-May-26,LAURUSLABS,1164.1,1166.4, -0.00197383,  0.02087880,  0.02082690,  0.39789742,1169.4,1172, -0.00222089,  0.02075819,  0.02070677,  0.39560221,  0.02082690,  0.39789742
05-May-26,LICHSGFIN,558.15,557,  0.00206250,  0.01745409,  0.01741115,  0.33263949,560.95,560.2,  0.00133791,  0.01752128,  0.01747781,  0.33391315,  0.01747781,  0.33391315
05-May-26,LICI,799.25,802, -0.00343482,  0.01713902,  0.01709796,  0.32665607,796.2,799, -0.00351054,  0.01717843,  0.01713727,  0.32740714,  0.01713727,  0.32740714
05-May-26,LODHA,907.8,923.6, -0.01725499,  0.02504357,  0.02501065,  0.47782786,910.35,926.55, -0.01763887,  0.02479628,  0.02476573,  0.47314859,  0.02501065,  0.47782786
05-May-26,LT,4054.5,4100.8, -0.01135470,  0.01760223,  0.01757656,  0.33579970,4079.2,4120.3, -0.01002509,  0.01745080,  0.01742153,  0.33283795,  0.01757656,  0.33579970
05-May-26,LTF,290.45,285.65,  0.01666416,  0.02134629,  0.02132534,  0.40742007,289.35,284.65,  0.01637667,  0.02138990,  0.02136781,  0.40823145,  0.02136781,  0.40823145
05-May-26,LTM,4298.9,4202.7,  0.02263200,  0.01904183,  0.01906143,  0.36416810,4246,4189.7,  0.01334823,  0.01858893,  0.01856645,  0.35471156,  0.01906143,  0.36416810
05-May-26,LUPIN,2343.3,2348.9, -0.00238694,  0.01435572,  0.01432090,  0.27360032,2352.8,2351.5,  0.00055269,  0.01448370,  0.01444758,  0.27602067,  0.01444758,  0.27602067
05-May-26,M&M,3210.8,3106.5,  0.03302344,  0.01863244,  0.01873197,  0.35787388,3229.6,3120.2,  0.03446119,  0.01829133,  0.01840747,  0.35167425,  0.01873197,  0.35787388
05-May-26,MANAPPURAM,307.25,305.15,  0.00685829,  0.02241606,  0.02236521,  0.42728681,308.85,306.7,  0.00698565,  0.02226676,  0.02221655,  0.42444653,  0.02236521,  0.42728681
05-May-26,MANKIND,2319.5,2257.8,  0.02696076,  0.01750378,  0.01756367,  0.33555345,2329.9,2269.6,  0.02622174,  0.01733123,  0.01738695,  0.33217722,  0.01756367,  0.33555345
05-May-26,MARICO,807.2,784.55,  0.02846116,  0.01276608,  0.01289206,  0.24630256,810.2,789,  0.02651481,  0.01247495,  0.01258400,  0.24041700,  0.01289206,  0.24630256
05-May-26,MARUTI,13426,13580, -0.01140500,  0.01518184,  0.01516535,  0.28973365,13452,13656, -0.01505119,  0.01502529,  0.01502544,  0.28706066,  0.01516535,  0.28973365
05-May-26,MAXHEALTH,1000.45,1011.55, -0.01103391,  0.01866764,  0.01863723,  0.35606378,1005.75,1017.65, -0.01176252,  0.01839884,  0.01837170,  0.35099074,  0.01863723,  0.35606378
05-May-26,MAZDOCK,2633.6,2611.5,  0.00842696,  0.02867618,  0.02861055,  0.54660376,2644.5,2625.2,  0.00732493,  0.02897336,  0.02890555,  0.55223981,  0.02890555,  0.55223981
05-May-26,MCX,2902.5,2912.9, -0.00357671,  0.02573839,  0.02567512,  0.49052243,2918.4,2929.5, -0.00379624,  0.02574424,  0.02568128,  0.49064019,  0.02568128,  0.49064019
05-May-26,MFSL,1596.2,1606.7, -0.00655658,  0.01655724,  0.01652223,  0.31565685,1605.5,1615.1, -0.00596164,  0.01649554,  0.01645956,  0.31445950,  0.01652223,  0.31565685
05-May-26,MIDCPNIFTY,13950.25,13930.2,  0.00143828,  0.01255394,  0.01252287,  0.23924915,14000.85,13964.65,  0.00258891,  0.01300107,  0.01296990,  0.24778963,  0.01296990,  0.24778963
