TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-05-05,2026-05-05,FO,NSE,STO,83249,,ABCAPITAL,,2026-05-26,2026-05-26,305.00,PE,ABCAPITAL26MAY305PE,1.15,1.20,0.65,0.70,0.65,2.15,360.85,0.70,68200,-18600,61,57839335.00,53,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,76066,,ABCAPITAL,,2026-05-26,2026-05-26,310.00,CE,ABCAPITAL26MAY310CE,0.00,0.00,0.00,36.85,36.85,36.85,360.85,52.70,49600,0,0,0.00,0,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STF,61097,,ABCAPITAL,,2026-07-28,2026-07-28,,,ABCAPITAL26JULFUT,362.40,368.00,360.55,365.80,365.60,353.75,360.85,365.80,71300,37200,32,36126625.00,32,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,65743,,ABCAPITAL,,2026-07-28,2026-07-28,340.00,PE,ABCAPITAL26JUL340PE,0.00,0.00,0.00,25.70,0.00,25.70,360.85,16.25,0,0,0,0.00,0,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,65739,,ABCAPITAL,,2026-07-28,2026-07-28,320.00,PE,ABCAPITAL26JUL320PE,0.00,0.00,0.00,16.60,0.00,16.60,360.85,9.70,0,0,0,0.00,0,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,83376,,ABCAPITAL,,2026-06-30,2026-06-30,340.00,PE,ABCAPITAL26JUN340PE,12.00,12.00,8.75,8.75,8.75,16.00,360.85,8.75,83700,6200,25,27150110.00,21,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,65620,,ABCAPITAL,,2026-06-30,2026-06-30,375.00,CE,ABCAPITAL26JUN375CE,0.00,0.00,0.00,10.95,0.00,10.95,360.85,18.50,0,0,0,0.00,0,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,83381,,ABCAPITAL,,2026-06-30,2026-06-30,370.00,CE,ABCAPITAL26JUN370CE,16.45,16.45,15.75,16.25,16.25,10.40,360.85,20.55,31000,15500,6,7185180.00,5,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,83373,,ABCAPITAL,,2026-06-30,2026-06-30,330.00,CE,ABCAPITAL26JUN330CE,0.00,0.00,0.00,11.40,0.00,11.40,360.85,43.05,0,0,0,0.00,0,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,83367,,ABCAPITAL,,2026-06-30,2026-06-30,300.00,CE,ABCAPITAL26JUN300CE,0.00,0.00,0.00,21.75,0.00,21.75,360.85,66.65,0,0,0,0.00,0,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,76172,,ABCAPITAL,,2026-05-26,2026-05-26,410.00,CE,ABCAPITAL26MAY410CE,0.00,0.00,0.00,8.55,0.00,8.55,360.85,1.85,0,0,0,0.00,0,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,65749,,ABCAPITAL,,2026-07-28,2026-07-28,360.00,PE,ABCAPITAL26JUL360PE,0.00,0.00,0.00,37.10,0.00,37.10,360.85,25.10,0,0,0,0.00,0,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,35358,,ABCAPITAL,,2026-05-26,2026-05-26,395.00,CE,ABCAPITAL26MAY395CE,0.00,0.00,0.00,1.05,0.00,1.05,360.85,3.85,0,0,0,0.00,0,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,83375,,ABCAPITAL,,2026-06-30,2026-06-30,340.00,CE,ABCAPITAL26JUN340CE,0.00,0.00,0.00,26.20,26.20,26.20,360.85,36.40,0,0,0,0.00,0,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,83379,,ABCAPITAL,,2026-06-30,2026-06-30,360.00,CE,ABCAPITAL26JUN360CE,18.00,22.50,18.00,20.95,21.00,13.35,360.85,20.95,40300,37200,19,22426795.00,19,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,65756,,ABCAPITAL,,2026-07-28,2026-07-28,400.00,CE,ABCAPITAL26JUL400CE,0.00,0.00,0.00,9.70,0.00,9.70,360.85,15.80,0,0,0,0.00,0,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,76073,,ABCAPITAL,,2026-05-26,2026-05-26,340.00,PE,ABCAPITAL26MAY340PE,8.55,8.55,4.20,4.35,4.30,10.95,360.85,4.35,1395000,18600,1443,1545605130.00,1273,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,83334,,ABCAPITAL,,2026-05-26,2026-05-26,345.00,PE,ABCAPITAL26MAY345PE,9.30,9.60,5.40,5.65,5.55,13.10,360.85,5.65,706800,130200,1112,1213427575.00,1026,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,35359,,ABCAPITAL,,2026-05-26,2026-05-26,395.00,PE,ABCAPITAL26MAY395PE,0.00,0.00,0.00,88.90,0.00,88.90,360.85,36.65,0,0,0,0.00,0,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,65619,,ABCAPITAL,,2026-06-30,2026-06-30,365.00,PE,ABCAPITAL26JUN365PE,0.00,0.00,0.00,36.90,0.00,36.90,360.85,23.40,0,0,0,0.00,0,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,35361,,ABCAPITAL,,2026-06-30,2026-06-30,390.00,PE,ABCAPITAL26JUN390PE,0.00,0.00,0.00,83.95,0.00,83.95,360.85,38.70,0,0,0,0.00,0,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,83386,,ABCAPITAL,,2026-06-30,2026-06-30,400.00,PE,ABCAPITAL26JUN400PE,0.00,0.00,0.00,102.50,0.00,102.50,360.85,45.85,0,0,0,0.00,0,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,83369,,ABCAPITAL,,2026-06-30,2026-06-30,310.00,CE,ABCAPITAL26JUN310CE,0.00,0.00,0.00,17.70,0.00,17.70,360.85,58.25,0,0,0,0.00,0,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,35360,,ABCAPITAL,,2026-06-30,2026-06-30,390.00,CE,ABCAPITAL26JUN390CE,0.00,0.00,0.00,3.75,0.00,3.75,360.85,13.30,0,0,0,0.00,0,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,65623,,ABCAPITAL,,2026-06-30,2026-06-30,385.00,PE,ABCAPITAL26JUN385PE,0.00,0.00,0.00,51.50,0.00,51.50,360.85,35.35,0,0,0,0.00,0,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,83380,,ABCAPITAL,,2026-06-30,2026-06-30,360.00,PE,ABCAPITAL26JUN360PE,16.15,16.50,16.15,16.15,16.15,66.85,360.85,16.15,31000,31000,10,11663905.00,9,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,65599,,ABCAPITAL,,2026-06-30,2026-06-30,315.00,PE,ABCAPITAL26JUN315PE,0.00,0.00,0.00,11.20,0.00,11.20,360.85,5.35,0,0,0,0.00,0,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,76173,,ABCAPITAL,,2026-05-26,2026-05-26,410.00,PE,ABCAPITAL26MAY410PE,0.00,0.00,0.00,62.50,0.00,62.50,360.85,49.65,0,0,0,0.00,0,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,76171,,ABCAPITAL,,2026-05-26,2026-05-26,400.00,PE,ABCAPITAL26MAY400PE,41.00,45.65,38.00,40.80,40.80,46.70,360.85,40.85,27900,9300,18,24648410.00,18,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,76077,,ABCAPITAL,,2026-05-26,2026-05-26,360.00,PE,ABCAPITAL26MAY360PE,16.00,17.00,10.60,11.35,11.45,21.45,360.85,11.35,1032300,130200,1549,1789366965.00,1395,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,76071,,ABCAPITAL,,2026-05-26,2026-05-26,330.00,PE,ABCAPITAL26MAY330PE,4.65,4.85,2.45,2.50,2.45,7.10,360.85,2.50,635500,0,753,777946240.00,649,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,83237,,ABCAPITAL,,2026-05-26,2026-05-26,275.00,PE,ABCAPITAL26MAY275PE,0.25,0.25,0.20,0.25,0.25,0.55,360.85,0.05,99200,-3100,5,4266065.00,4,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,83377,,ABCAPITAL,,2026-06-30,2026-06-30,350.00,CE,ABCAPITAL26JUN350CE,27.10,27.45,22.85,25.40,25.40,19.80,360.85,25.40,34100,-6200,7,8149745.00,7,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,41191,,ABCAPITAL,,2026-06-30,2026-06-30,410.00,CE,ABCAPITAL26JUN410CE,0.00,0.00,0.00,7.35,0.00,7.35,360.85,8.25,0,0,0,0.00,0,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,65616,,ABCAPITAL,,2026-06-30,2026-06-30,355.00,CE,ABCAPITAL26JUN355CE,0.00,0.00,0.00,17.25,0.00,17.25,360.85,27.70,0,0,0,0.00,0,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,41179,,ABCAPITAL,,2026-05-26,2026-05-26,415.00,CE,ABCAPITAL26MAY415CE,1.00,1.05,1.00,1.05,1.05,2.55,360.85,1.05,46500,46500,15,19345085.00,15,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,65744,,ABCAPITAL,,2026-07-28,2026-07-28,350.00,CE,ABCAPITAL26JUL350CE,0.00,0.00,0.00,24.45,0.00,24.45,360.85,36.25,0,0,0,0.00,0,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,76155,,ABCAPITAL,,2026-05-26,2026-05-26,380.00,PE,ABCAPITAL26MAY380PE,0.00,0.00,0.00,33.45,33.45,33.45,360.85,25.15,46500,0,0,0.00,0,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,41192,,ABCAPITAL,,2026-06-30,2026-06-30,410.00,PE,ABCAPITAL26JUN410PE,0.00,0.00,0.00,73.10,0.00,73.10,360.85,53.50,0,0,0,0.00,0,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,76070,,ABCAPITAL,,2026-05-26,2026-05-26,330.00,CE,ABCAPITAL26MAY330CE,31.90,36.20,28.75,36.20,36.20,23.50,360.85,35.10,186000,3100,44,49532420.00,40,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,76076,,ABCAPITAL,,2026-05-26,2026-05-26,360.00,CE,ABCAPITAL26MAY360CE,8.80,15.40,8.80,13.10,12.85,8.40,360.85,13.10,1757700,-573500,6420,7422485155.00,5774,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,65738,,ABCAPITAL,,2026-07-28,2026-07-28,320.00,CE,ABCAPITAL26JUL320CE,0.00,0.00,0.00,39.45,0.00,39.45,360.85,55.15,0,0,0,0.00,0,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,65628,,ABCAPITAL,,2026-06-30,2026-06-30,415.00,CE,ABCAPITAL26JUN415CE,0.00,0.00,0.00,3.95,0.00,3.95,360.85,7.30,0,0,0,0.00,0,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,65734,,ABCAPITAL,,2026-07-28,2026-07-28,300.00,PE,ABCAPITAL26JUL300PE,0.00,0.00,0.00,9.80,0.00,9.80,360.85,5.20,0,0,0,0.00,0,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,76075,,ABCAPITAL,,2026-05-26,2026-05-26,350.00,PE,ABCAPITAL26MAY350PE,11.40,11.85,6.75,7.15,7.20,15.45,360.85,7.15,1416700,-27900,2252,2503166145.00,1929,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,83241,,ABCAPITAL,,2026-05-26,2026-05-26,295.00,PE,ABCAPITAL26MAY295PE,0.80,0.80,0.35,0.35,0.35,1.15,360.85,0.35,89900,3100,18,16491070.00,15,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,76063,,ABCAPITAL,,2026-05-26,2026-05-26,290.00,PE,ABCAPITAL26MAY290PE,0.50,0.50,0.35,0.40,0.40,1.10,360.85,0.40,114700,-27900,26,23407015.00,25,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,83239,,ABCAPITAL,,2026-05-26,2026-05-26,285.00,PE,ABCAPITAL26MAY285PE,0.00,0.00,0.00,1.05,1.05,1.05,360.85,0.10,43400,0,0,0.00,0,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,83242,,ABCAPITAL,,2026-05-26,2026-05-26,305.00,CE,ABCAPITAL26MAY305CE,0.00,0.00,0.00,41.00,41.00,41.00,360.85,57.45,3100,0,0,0.00,0,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,65742,,ABCAPITAL,,2026-07-28,2026-07-28,340.00,CE,ABCAPITAL26JUL340CE,0.00,0.00,0.00,28.90,0.00,28.90,360.85,42.00,0,0,0,0.00,0,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,76068,,ABCAPITAL,,2026-05-26,2026-05-26,320.00,CE,ABCAPITAL26MAY320CE,40.00,44.45,40.00,42.65,42.65,29.00,360.85,43.60,49600,-6200,5,5620300.00,5,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,76156,,ABCAPITAL,,2026-05-26,2026-05-26,390.00,CE,ABCAPITAL26MAY390CE,2.50,5.15,2.30,3.45,3.35,2.25,360.85,3.45,1370200,133300,2216,2704782705.00,1961,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,65626,,ABCAPITAL,,2026-06-30,2026-06-30,405.00,CE,ABCAPITAL26JUN405CE,0.00,0.00,0.00,5.15,0.00,5.15,360.85,9.35,0,0,0,0.00,0,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,65759,,ABCAPITAL,,2026-07-28,2026-07-28,410.00,PE,ABCAPITAL26JUL410PE,0.00,0.00,0.00,73.75,0.00,73.75,360.85,56.40,0,0,0,0.00,0,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,65629,,ABCAPITAL,,2026-06-30,2026-06-30,415.00,PE,ABCAPITAL26JUN415PE,0.00,0.00,0.00,76.50,0.00,76.50,360.85,57.45,0,0,0,0.00,0,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,83384,,ABCAPITAL,,2026-06-30,2026-06-30,380.00,PE,ABCAPITAL26JUN380PE,0.00,0.00,0.00,84.25,0.00,84.25,360.85,32.10,0,0,0,0.00,0,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,83335,,ABCAPITAL,,2026-05-26,2026-05-26,355.00,CE,ABCAPITAL26MAY355CE,10.55,18.30,10.50,15.95,15.60,10.25,360.85,15.95,508400,-220100,1458,1673593435.00,1290,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,65757,,ABCAPITAL,,2026-07-28,2026-07-28,400.00,PE,ABCAPITAL26JUL400PE,0.00,0.00,0.00,65.65,0.00,65.65,360.85,49.20,0,0,0,0.00,0,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,65750,,ABCAPITAL,,2026-07-28,2026-07-28,370.00,CE,ABCAPITAL26JUL370CE,0.00,0.00,0.00,17.20,0.00,17.20,360.85,26.50,0,0,0,0.00,0,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,83332,,ABCAPITAL,,2026-05-26,2026-05-26,335.00,PE,ABCAPITAL26MAY335PE,8.00,8.00,3.25,3.35,3.30,8.85,360.85,3.35,654100,-49600,496,521421240.00,448,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,41180,,ABCAPITAL,,2026-05-26,2026-05-26,415.00,PE,ABCAPITAL26MAY415PE,0.00,0.00,0.00,75.70,0.00,75.70,360.85,54.20,0,0,0,0.00,0,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STF,66075,,ABCAPITAL,,2026-05-26,2026-05-26,,,ABCAPITAL26MAYFUT,347.00,364.85,347.00,361.65,360.75,346.50,360.85,361.65,39025900,-5167700,8153,9093851550.00,6814,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,83368,,ABCAPITAL,,2026-06-30,2026-06-30,300.00,PE,ABCAPITAL26JUN300PE,3.00,3.00,2.25,2.35,2.35,4.55,360.85,2.90,189100,62000,29,27205445.00,29,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,76064,,ABCAPITAL,,2026-05-26,2026-05-26,300.00,CE,ABCAPITAL26MAY300CE,60.00,60.30,60.00,60.30,60.30,46.35,360.85,62.25,43400,-3100,3,3348930.00,3,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,65621,,ABCAPITAL,,2026-06-30,2026-06-30,375.00,PE,ABCAPITAL26JUN375PE,0.00,0.00,0.00,43.90,0.00,43.90,360.85,29.05,0,0,0,0.00,0,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,65627,,ABCAPITAL,,2026-06-30,2026-06-30,405.00,PE,ABCAPITAL26JUN405PE,0.00,0.00,0.00,67.85,0.00,67.85,360.85,49.60,0,0,0,0.00,0,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,65746,,ABCAPITAL,,2026-07-28,2026-07-28,360.00,CE,ABCAPITAL26JUL360CE,0.00,0.00,0.00,20.55,0.00,20.55,360.85,31.10,0,0,0,0.00,0,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,83337,,ABCAPITAL,,2026-05-26,2026-05-26,365.00,CE,ABCAPITAL26MAY365CE,8.50,13.10,7.60,10.80,10.60,6.85,360.85,10.80,620000,176700,1836,2138878790.00,1709,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,65601,,ABCAPITAL,,2026-06-30,2026-06-30,325.00,PE,ABCAPITAL26JUN325PE,5.00,5.00,5.00,5.00,5.00,14.95,360.85,7.65,3100,3100,1,1023000.00,1,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,65603,,ABCAPITAL,,2026-06-30,2026-06-30,335.00,PE,ABCAPITAL26JUN335PE,0.00,0.00,0.00,13.45,13.45,13.45,360.85,10.55,3100,0,0,0.00,0,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,65617,,ABCAPITAL,,2026-06-30,2026-06-30,355.00,PE,ABCAPITAL26JUN355PE,0.00,0.00,0.00,30.45,0.00,30.45,360.85,18.45,0,0,0,0.00,0,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,83382,,ABCAPITAL,,2026-06-30,2026-06-30,370.00,PE,ABCAPITAL26JUN370PE,0.00,0.00,0.00,75.40,0.00,75.40,360.85,26.15,0,0,0,0.00,0,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,65625,,ABCAPITAL,,2026-06-30,2026-06-30,395.00,PE,ABCAPITAL26JUN395PE,0.00,0.00,0.00,59.45,0.00,59.45,360.85,42.20,0,0,0,0.00,0,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,65614,,ABCAPITAL,,2026-06-30,2026-06-30,345.00,CE,ABCAPITAL26JUN345CE,0.00,0.00,0.00,21.35,0.00,21.35,360.85,33.30,0,0,0,0.00,0,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,76072,,ABCAPITAL,,2026-05-26,2026-05-26,340.00,CE,ABCAPITAL26MAY340CE,19.65,28.70,19.65,26.00,25.40,16.90,360.85,26.00,533200,-40300,418,472659015.00,382,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,65753,,ABCAPITAL,,2026-07-28,2026-07-28,380.00,PE,ABCAPITAL26JUL380PE,0.00,0.00,0.00,50.50,0.00,50.50,360.85,36.15,0,0,0,0.00,0,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,65741,,ABCAPITAL,,2026-07-28,2026-07-28,330.00,PE,ABCAPITAL26JUL330PE,0.00,0.00,0.00,20.85,0.00,20.85,360.85,12.70,0,0,0,0.00,0,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,83372,,ABCAPITAL,,2026-06-30,2026-06-30,320.00,PE,ABCAPITAL26JUN320PE,0.00,0.00,0.00,36.25,0.00,36.25,360.85,6.40,0,0,0,0.00,0,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,76157,,ABCAPITAL,,2026-05-26,2026-05-26,390.00,PE,ABCAPITAL26MAY390PE,32.05,35.55,31.15,31.80,31.80,50.30,360.85,32.60,31000,-3100,10,13110985.00,10,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,65754,,ABCAPITAL,,2026-07-28,2026-07-28,390.00,CE,ABCAPITAL26JUL390CE,0.00,0.00,0.00,11.80,0.00,11.80,360.85,18.85,0,0,0,0.00,0,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,65618,,ABCAPITAL,,2026-06-30,2026-06-30,365.00,CE,ABCAPITAL26JUN365CE,0.00,0.00,0.00,13.80,0.00,13.80,360.85,22.75,0,0,0,0.00,0,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,65598,,ABCAPITAL,,2026-06-30,2026-06-30,315.00,CE,ABCAPITAL26JUN315CE,0.00,0.00,0.00,37.60,0.00,37.60,360.85,54.20,0,0,0,0.00,0,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,76158,,ABCAPITAL,,2026-05-26,2026-05-26,400.00,CE,ABCAPITAL26MAY400CE,1.30,3.50,1.25,2.10,2.00,1.45,360.85,2.10,4033100,139500,3849,4800946905.00,3372,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,76074,,ABCAPITAL,,2026-05-26,2026-05-26,350.00,CE,ABCAPITAL26MAY350CE,12.60,21.45,12.60,18.95,18.65,12.40,360.85,18.95,2061500,-303800,2099,2396469415.00,1892,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,83331,,ABCAPITAL,,2026-05-26,2026-05-26,335.00,CE,ABCAPITAL26MAY335CE,28.30,31.25,25.60,29.25,29.25,19.65,360.85,31.15,96100,3100,22,24770240.00,21,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,83330,,ABCAPITAL,,2026-05-26,2026-05-26,325.00,PE,ABCAPITAL26MAY325PE,2.85,3.50,1.85,1.95,1.85,5.45,360.85,1.95,133300,-43400,102,103553485.00,94,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,83340,,ABCAPITAL,,2026-05-26,2026-05-26,375.00,PE,ABCAPITAL26MAY375PE,23.75,23.75,19.10,20.00,20.00,79.95,360.85,20.00,3100,3100,4,4918460.00,4,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,65758,,ABCAPITAL,,2026-07-28,2026-07-28,410.00,CE,ABCAPITAL26JUL410CE,0.00,0.00,0.00,7.90,0.00,7.90,360.85,13.15,0,0,0,0.00,0,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,65624,,ABCAPITAL,,2026-06-30,2026-06-30,395.00,CE,ABCAPITAL26JUN395CE,0.00,0.00,0.00,6.70,0.00,6.70,360.85,11.85,0,0,0,0.00,0,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,65755,,ABCAPITAL,,2026-07-28,2026-07-28,390.00,PE,ABCAPITAL26JUL390PE,0.00,0.00,0.00,57.90,0.00,57.90,360.85,42.40,0,0,0,0.00,0,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,76060,,ABCAPITAL,,2026-05-26,2026-05-26,280.00,CE,ABCAPITAL26MAY280CE,0.00,0.00,0.00,75.65,75.65,75.65,360.85,81.85,12400,0,0,0.00,0,F1,3100,,,,,
2026-05-05,2026-05-05,FO,NSE,STO,83250,,ABCAPITAL,,2026-05-26,2026-05-26,315.00,CE,ABCAPITAL26MAY315CE,43.00,43.00,43.00,43.00,43.00,40.10,360.85,48.10,0,-3100,1,1109800.00,1,F1,3100,,,,,
