Date, Symbol, Underlying Close Price (A), Underlying Previous Day Close Price (B), Underlying Log Returns (C) = LN(A/B), Previous Day Underlying Volatility (D), Current Day Underlying Daily Volatility (E) = Sqrt (0.995*D*D + 0.005* C*C), Underlying Annualised Volatility (F) = E*sqrt(365), Futures Close Price (G), Futures Previous Day Close Price (H), Futures Log Returns (I) = LN(G/H), Previous Day Futures Volatility (J), Current Day Futures Daily Volatility (K) = Sqrt (0.995*J*J + 0.005* I*I), Futures Annualised Volatility (L) = K*sqrt(365), Applicable Daily Volatility (M) = Max (E or K), Applicable Annualised Volatility (N) = Max (F or L)
06-May-26,AMBUJACEM,446.9,433.1,  0.03136621,  0.01889959,  0.01898218,  0.36265408,448.95,435.3,  0.03087607,  0.01908446,  0.01916156,  0.36608118,  0.01916156,  0.36608118
06-May-26,ANGELONE,316.85,314.4,  0.00776242,  0.02943819,  0.02936968,  0.56110699,318.5,315.9,  0.00819677,  0.02948738,  0.02941935,  0.56205597,  0.02941935,  0.56205597
06-May-26,APLAPOLLO,1914.7,1870.6,  0.02330172,  0.01893979,  0.01896421,  0.36231072,1927.3,1881.6,  0.02399758,  0.01873410,  0.01876418,  0.35848922,  0.01896421,  0.36231072
06-May-26,APOLLOHOSP,7760.5,7772, -0.00148077,  0.01305119,  0.01301881,  0.24872394,7814.5,7789.5,  0.00320431,  0.01283083,  0.01280071,  0.24455723,  0.01301881,  0.24872394
06-May-26,ASHOKLEY,167.8,160.25,  0.04603770,  0.02206076,  0.02224509,  0.42499181,168.83,159.91,  0.05428113,  0.02139831,  0.02168716,  0.41433254,  0.02224509,  0.42499181
06-May-26,ASIANPAINT,2519,2430.2,  0.03588844,  0.01506454,  0.01523959,  0.29115202,2530.5,2441.1,  0.03596815,  0.01506556,  0.01524151,  0.29118868,  0.01524151,  0.29118868
06-May-26,ASTRAL,1576.2,1531.6,  0.02870395,  0.01854725,  0.01861181,  0.35557819,1583.4,1535.1,  0.03097891,  0.01811084,  0.01819776,  0.34766771,  0.01861181,  0.35557819
06-May-26,AUBANK,1024,1007.1,  0.01664161,  0.01984735,  0.01983268,  0.37890278,1031.2,1012.9,  0.01790567,  0.01918248,  0.01917637,  0.36636406,  0.01983268,  0.37890278
06-May-26,AUROPHARMA,1484,1428.1,  0.03839626,  0.01741427,  0.01758167,  0.33589730,1491.4,1431.7,  0.04085273,  0.01740371,  0.01759887,  0.33622597,  0.01759887,  0.33622597
06-May-26,AXISBANK,1294.3,1259.7,  0.02709641,  0.01573777,  0.01581495,  0.30214422,1304.1,1265.7,  0.02988782,  0.01545969,  0.01556507,  0.29737025,  0.01581495,  0.30214422
06-May-26,BAJAJ-AUTO,10319,10046,  0.02681231,  0.01563129,  0.01570709,  0.30008361,10361,10090,  0.02650392,  0.01565331,  0.01572632,  0.30045092,  0.01572632,  0.30045092
06-May-26,BAJAJFINSV,1836.1,1794.6,  0.02286160,  0.01554932,  0.01559437,  0.29793001,1846.9,1800,  0.02572189,  0.01587603,  0.01594045,  0.30454180,  0.01594045,  0.30454180
06-May-26,BAJAJHLDNG,10612,10469,  0.01356693,  0.01987949,  0.01985282,  0.37928754,10685,10531,  0.01451760,  0.01992086,  0.01989748,  0.38014077,  0.01989748,  0.38014077
06-May-26,BAJFINANCE,980.75,958.6,  0.02284370,  0.01850805,  0.01853231,  0.35405924,985.45,960.6,  0.02554030,  0.01831417,  0.01835741,  0.35071782,  0.01853231,  0.35405924
06-May-26,BANDHANBNK,208.88,206.44,  0.01175011,  0.02489973,  0.02485136,  0.47478466,210.34,207.7,  0.01263054,  0.02487732,  0.02483109,  0.47439739,  0.02485136,  0.47478466
06-May-26,BANKBARODA,270.3,263.4,  0.02585866,  0.01893584,  0.01897684,  0.36255204,272.4,264.75,  0.02848559,  0.01904236,  0.01910115,  0.36492704,  0.01910115,  0.36492704
06-May-26,BANKEX,63052.85,61431.04,  0.02605802,  0.01128507,  0.01140650,  0.21792097,63266.55,61649.15,  0.02589731,  0.01144005,  0.01155721,  0.22080010,  0.01155721,  0.22080010
06-May-26,BANKINDIA,142.34,138.58,  0.02677079,  0.02211209,  0.02213772,  0.42294056,143.44,139.34,  0.02899984,  0.02215426,  0.02219371,  0.42401029,  0.02219371,  0.42401029
06-May-26,BANKNIFTY,55981.05,54547.05,  0.02594961,  0.01106342,  0.01118727,  0.21373241,56348.6,54808,  0.02772123,  0.01091695,  0.01106465,  0.21138980,  0.01118727,  0.21373241
06-May-26,BDL,1401.4,1398.6,  0.00200000,  0.02701112,  0.02694387,  0.51476187,1402.2,1399.4,  0.00199886,  0.02741837,  0.02735016,  0.52252403,  0.02735016,  0.52252403
06-May-26,BEL,438.2,433.35,  0.01112971,  0.01904386,  0.01901252,  0.36323373,439.95,436.6,  0.00764364,  0.01911005,  0.01906977,  0.36432747,  0.01906977,  0.36432747
06-May-26,BHARATFORG,1873.8,1866.6,  0.00384986,  0.02032205,  0.02027311,  0.38731730,1883.8,1876.3,  0.00398926,  0.02054385,  0.02049437,  0.39154444,  0.02049437,  0.39154444
06-May-26,BHARTIARTL,1833.7,1806.1,  0.01516596,  0.01279527,  0.01280826,  0.24470139,1844,1816.4,  0.01508060,  0.01234537,  0.01236063,  0.23614943,  0.01280826,  0.24470139
06-May-26,BHEL,385.95,374.95,  0.02891514,  0.02492199,  0.02494363,  0.47654746,387.65,376.4,  0.02945046,  0.02497798,  0.02500234,  0.47766909,  0.02500234,  0.47766909
06-May-26,BIOCON,380.6,368.25,  0.03298690,  0.01875863,  0.01885660,  0.36025477,382.15,370.55,  0.03082481,  0.01882004,  0.01889894,  0.36106372,  0.01889894,  0.36106372
06-May-26,BLUESTARCO,1806.6,1802.3,  0.00238300,  0.02220142,  0.02214642,  0.42310675,1812.3,1805.4,  0.00381458,  0.02246483,  0.02241025,  0.42814727,  0.02241025,  0.42814727
06-May-26,BOSCHLTD,36645,35870,  0.02137570,  0.01803599,  0.01805431,  0.34492710,36925,36080,  0.02315013,  0.01806371,  0.01809276,  0.34566179,  0.01809276,  0.34566179
06-May-26,BPCL,314.05,298.55,  0.05061479,  0.01915125,  0.01943567,  0.37131803,316.15,300.25,  0.05160132,  0.01919269,  0.01948927,  0.37234200,  0.01948927,  0.37234200
06-May-26,BRITANNIA,5783,5834.5, -0.00886599,  0.01291257,  0.01289532,  0.24636482,5795.5,5843, -0.00816261,  0.01289791,  0.01287872,  0.24604753,  0.01289532,  0.24636482
06-May-26,BSE,3852.1,3726.2,  0.03322951,  0.03034081,  0.03035586,  0.57994788,3860.5,3744,  0.03064215,  0.03028848,  0.03029023,  0.57869394,  0.03035586,  0.57994788
06-May-26,CAMS,815.85,797.4,  0.02287408,  0.02157443,  0.02158121,  0.41230852,814.8,801,  0.01708174,  0.02226514,  0.02224231,  0.42493868,  0.02224231,  0.42493868
06-May-26,CANBK,138.04,134.31,  0.02739294,  0.02015923,  0.02020173,  0.38595352,139,134.71,  0.03134961,  0.02016929,  0.02024055,  0.38669522,  0.02024055,  0.38669522
06-May-26,CDSL,1282.8,1254.7,  0.02214869,  0.02350539,  0.02349873,  0.44894261,1288.5,1255.8,  0.02570593,  0.02414017,  0.02414830,  0.46135256,  0.02414830,  0.46135256
06-May-26,CGPOWER,828.95,826.9,  0.00247607,  0.02197107,  0.02191682,  0.41872026,833.4,831.8,  0.00192169,  0.02199212,  0.02193742,  0.41911374,  0.02193742,  0.41911374
06-May-26,CHOLAFIN,1711.9,1657.4,  0.03235376,  0.02132177,  0.02139114,  0.40867709,1722.6,1661.8,  0.03593343,  0.02089368,  0.02099579,  0.40112405,  0.02139114,  0.40867709
06-May-26,CIPLA,1364.4,1333.7,  0.02275774,  0.01346010,  0.01352234,  0.25834397,1370,1336.7,  0.02460685,  0.01345558,  0.01353411,  0.25856888,  0.01353411,  0.25856888
06-May-26,COALINDIA,470.2,472.6, -0.00509123,  0.01607539,  0.01603925,  0.30642942,471.25,475.1, -0.00813657,  0.01627167,  0.01624122,  0.31028804,  0.01624122,  0.31028804
06-May-26,COCHINSHIP,1753.1,1712.2,  0.02360656,  0.02841756,  0.02839557,  0.54249665,1759.4,1721.8,  0.02160259,  0.02833528,  0.02830563,  0.54077838,  0.02839557,  0.54249665
06-May-26,COFORGE,1280.4,1168.8,  0.09119495,  0.02305112,  0.02388045,  0.45623534,1289.3,1168.6,  0.09829298,  0.02283809,  0.02381763,  0.45503524,  0.02388045,  0.45623534
06-May-26,COLPAL,2157.1,2178.9, -0.01005544,  0.01582686,  0.01580326,  0.30192091,2164.6,2174.5, -0.00456317,  0.01601654,  0.01597972,  0.30529213,  0.01597972,  0.30529213
06-May-26,CONCOR,524.2,518.05,  0.01180153,  0.01784444,  0.01781921,  0.34043555,527.6,520.15,  0.01422119,  0.01809403,  0.01807662,  0.34535338,  0.01807662,  0.34535338
06-May-26,CROMPTON,284.05,275.45,  0.03074416,  0.01857810,  0.01865879,  0.35647559,285.05,276.65,  0.02991143,  0.01872968,  0.01880211,  0.35921387,  0.01880211,  0.35921387
06-May-26,CUMMINSIND,5324.5,5260,  0.01218778,  0.01856288,  0.01853645,  0.35413829,5348.5,5290.5,  0.01090339,  0.01834368,  0.01831398,  0.34988815,  0.01853645,  0.35413829
06-May-26,DABUR,466.25,460.55,  0.01230054,  0.01446904,  0.01445890,  0.27623688,468.35,462,  0.01365099,  0.01445603,  0.01445223,  0.27610940,  0.01445890,  0.27623688
06-May-26,DALBHARAT,1974.7,1968.1,  0.00334788,  0.01758532,  0.01754280,  0.33515473,1986.8,1967.9,  0.00955832,  0.01782450,  0.01779265,  0.33992803,  0.01779265,  0.33992803
06-May-26,DELHIVERY,471,459.5,  0.02471915,  0.02029488,  0.02031935,  0.38820054,473.7,461.4,  0.02630886,  0.02037691,  0.02041090,  0.38994962,  0.02041090,  0.38994962
06-May-26,DIVISLAB,6702,6651,  0.00763877,  0.01535054,  0.01532167,  0.29272008,6738.5,6667,  0.01066736,  0.01521400,  0.01519479,  0.29029604,  0.01532167,  0.29272008
06-May-26,DIXON,11299,11253,  0.00407947,  0.02530656,  0.02524482,  0.48230167,11360,11277,  0.00733316,  0.02555670,  0.02549791,  0.48713680,  0.02549791,  0.48713680
06-May-26,DLF,609.6,597.3,  0.02038350,  0.01978436,  0.01978738,  0.37803733,614,599.1,  0.02456640,  0.01973926,  0.01976637,  0.37763595,  0.01978738,  0.37803733
06-May-26,DMART,4432.2,4358.7,  0.01672223,  0.01720191,  0.01719967,  0.32859922,4432.6,4370,  0.01422331,  0.01750617,  0.01749140,  0.33417278,  0.01749140,  0.33417278
06-May-26,DRREDDY,1311,1271.2,  0.03082887,  0.01496432,  0.01508517,  0.28820183,1305.5,1268.6,  0.02867218,  0.01495949,  0.01505927,  0.28770689,  0.01508517,  0.28820183
06-May-26,EICHERMOT,7310.5,7301.5,  0.00123186,  0.01753300,  0.01748944,  0.33413530,7349.5,7317.5,  0.00436354,  0.01724735,  0.01720691,  0.32873761,  0.01748944,  0.33413530
06-May-26,ETERNAL,256.04,248.47,  0.03001157,  0.02379034,  0.02382548,  0.45518519,257.83,249.94,  0.03107956,  0.02362756,  0.02367062,  0.45222662,  0.02382548,  0.45518519
06-May-26,EXIDEIND,351.7,361.15, -0.02651485,  0.01844778,  0.01849685,  0.35338189,353.3,362.6, -0.02598274,  0.01883460,  0.01887702,  0.36064493,  0.01887702,  0.36064493
06-May-26,FEDERALBNK,293,292.6,  0.00136612,  0.01663988,  0.01659864,  0.31711659,295,293.7,  0.00441652,  0.01638393,  0.01634581,  0.31228619,  0.01659864,  0.31711659
06-May-26,FINNIFTY,26392.75,25716.9,  0.02594099,  0.01122359,  0.01134481,  0.21674238,26552.7,25824.3,  0.02781553,  0.01090680,  0.01105594,  0.21122336,  0.01134481,  0.21674238
06-May-26,FORCEMOT,20173,18963,  0.06185536,  0.03386199,  0.03405917,  0.65069959,20183,18966,  0.06219276,  0.03421303,  0.03440955,  0.65739351,  0.03440955,  0.65739351
06-May-26,FORTIS,956.9,949.55,  0.00771070,  0.01843838,  0.01840020,  0.35153536,964.25,952.05,  0.01273304,  0.01817917,  0.01815594,  0.34686880,  0.01840020,  0.35153536
06-May-26,GAIL,165.68,163.7,  0.01202273,  0.01827445,  0.01824864,  0.34863981,166.36,164.58,  0.01075734,  0.01836736,  0.01833717,  0.35033114,  0.01833717,  0.35033114
06-May-26,GLENMARK,2377.4,2417.9, -0.01689194,  0.01880509,  0.01879597,  0.35909653,2390.6,2433.2, -0.01766288,  0.01881539,  0.01880983,  0.35936134,  0.01880983,  0.35936134
06-May-26,GMRAIRPORT,99.23,96.97,  0.02303874,  0.02113733,  0.02114734,  0.40401935,99.97,97.34,  0.02666014,  0.02137563,  0.02140535,  0.40894873,  0.02140535,  0.40894873
06-May-26,GODFRYPHLP,2308,2238.7,  0.03048601,  0.03682383,  0.03679480,  0.70296360,2322.6,2246.1,  0.03349187,  0.03677570,  0.03675998,  0.70229847,  0.03679480,  0.70296360
06-May-26,GODREJCP,1094.1,1101.5, -0.00674078,  0.01609489,  0.01606182,  0.30686057,1098.2,1098.6, -0.00036417,  0.01583221,  0.01579264,  0.30171789,  0.01606182,  0.30686057
06-May-26,GODREJPROP,1867.2,1809.5,  0.03138942,  0.02387160,  0.02391500,  0.45689543,1878.2,1819.8,  0.03158727,  0.02401433,  0.02405817,  0.45963061,  0.02405817,  0.45963061
06-May-26,GRASIM,2914.7,2871.4,  0.01496718,  0.01457798,  0.01458004,  0.27855122,2935.4,2879,  0.01940072,  0.01466427,  0.01469172,  0.28068498,  0.01469172,  0.28068498
06-May-26,HAL,4627,4610.4,  0.00359409,  0.02021702,  0.02016807,  0.38531038,4646.2,4622.1,  0.00520053,  0.02036401,  0.02031629,  0.38814224,  0.02031629,  0.38814224
06-May-26,HAVELLS,1257.3,1239.6,  0.01417782,  0.01602969,  0.01602093,  0.30607950,1260.1,1240.2,  0.01591843,  0.01631072,  0.01630879,  0.31157908,  0.01630879,  0.31157908
06-May-26,HCLTECH,1189.1,1200.2, -0.00929149,  0.01734613,  0.01731523,  0.33080702,1191.9,1201.4, -0.00793887,  0.01667372,  0.01664137,  0.31793286,  0.01731523,  0.33080702
06-May-26,HDFCAMC,2815.9,2806.3,  0.00341504,  0.02035104,  0.02030142,  0.38785802,2836.1,2821.8,  0.00505489,  0.02019027,  0.02014298,  0.38483103,  0.02030142,  0.38785802
06-May-26,HDFCBANK,796.55,772.3,  0.03091683,  0.01317945,  0.01332707,  0.25461328,801.85,775.45,  0.03347805,  0.01286675,  0.01305091,  0.24933721,  0.01332707,  0.25461328
06-May-26,HDFCLIFE,606.35,594.1,  0.02040972,  0.01440806,  0.01444420,  0.27595600,610.5,597.45,  0.02160770,  0.01415679,  0.01420361,  0.27135950,  0.01444420,  0.27595600
06-May-26,HEROMOTOCO,5170,5109,  0.01186900,  0.01733208,  0.01730903,  0.33068847,5198,5124,  0.01433855,  0.01737141,  0.01735768,  0.33161805,  0.01735768,  0.33161805
06-May-26,HINDALCO,1045.8,1054.7, -0.00847422,  0.01891297,  0.01887513,  0.36060887,1052,1057.5, -0.00521452,  0.01867364,  0.01863042,  0.35593363,  0.01887513,  0.36060887
06-May-26,HINDPETRO,399.2,373.9,  0.06547416,  0.02273024,  0.02314111,  0.44211031,401.7,376.25,  0.06545173,  0.02260097,  0.02301447,  0.43969075,  0.02314111,  0.44211031
06-May-26,HINDUNILVR,2317.2,2327.4, -0.00439220,  0.01296041,  0.01293161,  0.24705811,2326.8,2332.1, -0.00227522,  0.01284029,  0.01280904,  0.24471639,  0.01293161,  0.24705811
06-May-26,HINDZINC,634.6,611.25,  0.03748884,  0.02625447,  0.02632262,  0.50289304,638.95,614.4,  0.03918002,  0.02629877,  0.02637892,  0.50396849,  0.02637892,  0.50396849
06-May-26,HYUNDAI,1839.9,1822.5,  0.00950204,  0.01754282,  0.01751179,  0.33456223,1840.8,1796.7,  0.02424861,  0.01758649,  0.01762593,  0.33674301,  0.01762593,  0.33674301
06-May-26,ICICIBANK,1279.5,1251.3,  0.02228637,  0.01259660,  0.01266334,  0.24193268,1287.6,1258.5,  0.02285948,  0.01222186,  0.01229780,  0.23494917,  0.01266334,  0.24193268
06-May-26,ICICIGI,1809.9,1776.9,  0.01840132,  0.01404454,  0.01406971,  0.26880147,1816.5,1780.1,  0.02024203,  0.01384591,  0.01388525,  0.26527732,  0.01406971,  0.26880147
06-May-26,ICICIPRULI,550.1,537.35,  0.02345043,  0.01535713,  0.01540813,  0.29437187,552.65,538.85,  0.02528765,  0.01547466,  0.01553930,  0.29687799,  0.01553930,  0.29687799
06-May-26,IDEA,11.3,10.8,  0.04525659,  0.03294062,  0.03301356,  0.63072325,11.37,10.84,  0.04773531,  0.03321121,  0.03329953,  0.63618654,  0.03329953,  0.63618654
06-May-26,IDFCFIRSTB,69.59,68.75,  0.01214414,  0.02142648,  0.02139000,  0.40865531,70.08,69.13,  0.01364866,  0.02155720,  0.02152482,  0.41123111,  0.02152482,  0.41123111
06-May-26,IEX,129.8,127.62,  0.01693771,  0.02705077,  0.02700955,  0.51601671,128.72,126.35,  0.01858367,  0.02713018,  0.02709422,  0.51763426,  0.02709422,  0.51763426
06-May-26,INDHOTEL,666.15,647.8,  0.02793286,  0.01820295,  0.01826457,  0.34894410,669.85,650.3,  0.02962001,  0.01817608,  0.01825116,  0.34868794,  0.01826457,  0.34894410
06-May-26,INDIANB,866.85,848.75,  0.02110127,  0.02164784,  0.02164517,  0.41353030,872.95,853.3,  0.02276709,  0.02127908,  0.02128680,  0.40668368,  0.02164517,  0.41353030
06-May-26,INDIGO,4520.2,4238.4,  0.06437040,  0.02073789,  0.02118083,  0.40465914,4541.9,4262.7,  0.06344266,  0.02057098,  0.02100426,  0.40128586,  0.02118083,  0.40465914
06-May-26,INDUSINDBK,946.75,910.7,  0.03882153,  0.02267922,  0.02278846,  0.43537287,953,915.85,  0.03976231,  0.02256371,  0.02268214,  0.43334173,  0.02278846,  0.43537287
06-May-26,INDUSTOWER,408.3,402.7,  0.01381033,  0.01954883,  0.01952442,  0.37301345,410.1,404.95,  0.01263743,  0.01945522,  0.01942720,  0.37115607,  0.01952442,  0.37301345
06-May-26,INFY,1167.2,1178.1, -0.00929525,  0.01692701,  0.01689732,  0.32282284,1171,1178.3, -0.00621464,  0.01652483,  0.01648932,  0.31502807,  0.01689732,  0.32282284
06-May-26,INOXWIND,107.11,104.46,  0.02505212,  0.02804071,  0.02802653,  0.53544619,107.53,104.73,  0.02638427,  0.02810350,  0.02809522,  0.53675850,  0.02809522,  0.53675850
06-May-26,IOC,148.2,142.14,  0.04175023,  0.01730746,  0.01751478,  0.33461948,149.18,142.99,  0.04237893,  0.01752026,  0.01773147,  0.33875928,  0.01773147,  0.33875928
06-May-26,IREDA,136.41,135.26,  0.00846620,  0.02440879,  0.02435507,  0.46530296,136.98,135.75,  0.00901997,  0.02568320,  0.02562691,  0.48960148,  0.02562691,  0.48960148
06-May-26,IRFC,106.74,105.82,  0.00865643,  0.02278564,  0.02273695,  0.43438875,107.42,106.35,  0.01001084,  0.02348554,  0.02343743,  0.44777152,  0.02343743,  0.44777152
06-May-26,ITC,310.7,311.45, -0.00241100,  0.01289499,  0.01286381,  0.24576279,312.35,312.75, -0.00127980,  0.01284802,  0.01281612,  0.24485156,  0.01286381,  0.24576279
06-May-26,JINDALSTEL,1264.3,1260.6,  0.00293081,  0.01974923,  0.01970083,  0.37638388,1272.6,1268,  0.00362120,  0.01955059,  0.01950345,  0.37261282,  0.01970083,  0.37638388
06-May-26,JIOFIN,252.44,248.44,  0.01597223,  0.01936068,  0.01934532,  0.36959180,254.02,249.17,  0.01927761,  0.01980448,  0.01980195,  0.37831563,  0.01980195,  0.37831563
06-May-26,JSWENERGY,567.9,561.95,  0.01053247,  0.02233373,  0.02229037,  0.42585695,568.6,564.3,  0.00759117,  0.02243948,  0.02238974,  0.42775539,  0.02238974,  0.42775539
06-May-26,JSWSTEEL,1273.3,1252.4,  0.01655025,  0.01644626,  0.01644680,  0.31421563,1280.6,1259.2,  0.01685212,  0.01657817,  0.01657968,  0.31675433,  0.01657968,  0.31675433
06-May-26,JUBLFOOD,471.2,465.35,  0.01249282,  0.01991943,  0.01988910,  0.37998080,473.9,465.95,  0.01691800,  0.01930638,  0.01929527,  0.36863559,  0.01988910,  0.37998080
06-May-26,KALYANKJIL,415.65,406.6,  0.02201366,  0.02685291,  0.02683091,  0.51260377,418.7,409.05,  0.02331728,  0.02684108,  0.02682455,  0.51248223,  0.02683091,  0.51260377
06-May-26,KAYNES,4305.5,4170.6,  0.03183336,  0.03136619,  0.03136858,  0.59929582,4326,4183.4,  0.03351901,  0.03150580,  0.03151626,  0.60211726,  0.03151626,  0.60211726
06-May-26,KEI,5148.5,5018.3,  0.02561418,  0.02394214,  0.02395087,  0.45758077,5180.2,5046.9,  0.02606947,  0.02404744,  0.02405799,  0.45962718,  0.02405799,  0.45962718
06-May-26,KFINTECH,912.5,896.45,  0.01774557,  0.02614969,  0.02611447,  0.49891622,912.05,888.15,  0.02655417,  0.02693660,  0.02693469,  0.51458660,  0.02693469,  0.51458660
06-May-26,KOTAKBANK,376.6,371.35,  0.01403860,  0.01427408,  0.01427293,  0.27268403,379,372.25,  0.01797053,  0.01395684,  0.01397965,  0.26708093,  0.01427293,  0.27268403
06-May-26,KPITTECH,748.6,772.5, -0.03142721,  0.02331951,  0.02336706,  0.44642700,749.4,775.15, -0.03378367,  0.02335909,  0.02342282,  0.44749232,  0.02342282,  0.44749232
06-May-26,LAURUSLABS,1177.6,1164.1,  0.01153021,  0.02082690,  0.02079077,  0.39720702,1184.2,1169.4,  0.01257664,  0.02070677,  0.02067407,  0.39497748,  0.02079077,  0.39720702
06-May-26,LICHSGFIN,582.15,558.15,  0.04210040,  0.01741115,  0.01762091,  0.33664701,585.4,560.95,  0.04266360,  0.01747781,  0.01769304,  0.33802500,  0.01769304,  0.33802500
06-May-26,LICI,807.25,799.25,  0.00995962,  0.01709796,  0.01706969,  0.32611594,811.65,796.2,  0.01921880,  0.01713727,  0.01714842,  0.32762013,  0.01714842,  0.32762013
06-May-26,LODHA,949.15,907.8,  0.04454276,  0.02501065,  0.02514603,  0.48041416,953.35,910.35,  0.04615296,  0.02476573,  0.02491834,  0.47606426,  0.02514603,  0.48041416
06-May-26,LT,4008.5,4054.5, -0.01141027,  0.01757656,  0.01755125,  0.33531610,3999.7,4079.2, -0.01968153,  0.01742153,  0.01743357,  0.33306783,  0.01755125,  0.33531610
06-May-26,LTF,300.3,290.45,  0.03335053,  0.02132534,  0.02140228,  0.40888992,298.6,289.35,  0.03146786,  0.02136781,  0.02143008,  0.40942106,  0.02143008,  0.40942106
06-May-26,LTM,4316,4298.9,  0.00396987,  0.01906143,  0.01901584,  0.36329708,4262.6,4246,  0.00390194,  0.01856645,  0.01852195,  0.35386133,  0.01901584,  0.36329708
06-May-26,LUPIN,2442.9,2343.3,  0.04162567,  0.01432090,  0.01458520,  0.27864984,2459.1,2352.8,  0.04418932,  0.01444758,  0.01474618,  0.28172538,  0.01474618,  0.28172538
06-May-26,M&M,3300.8,3210.8,  0.02764474,  0.01873197,  0.01878714,  0.35892785,3314,3229.6,  0.02579763,  0.01840747,  0.01845192,  0.35252346,  0.01878714,  0.35892785
06-May-26,MANAPPURAM,309.95,307.25,  0.00874925,  0.02236521,  0.02231775,  0.42637992,311.6,308.85,  0.00886459,  0.02221655,  0.02216969,  0.42355129,  0.02231775,  0.42637992
06-May-26,MANKIND,2361.1,2319.5,  0.01777597,  0.01756367,  0.01756467,  0.33557249,2366.6,2329.9,  0.01562898,  0.01738695,  0.01737872,  0.33201991,  0.01756467,  0.33557249
06-May-26,MARICO,814.8,807.2,  0.00937122,  0.01289206,  0.01287704,  0.24601542,819.4,810.2,  0.01129123,  0.01258400,  0.01257798,  0.24030203,  0.01287704,  0.24601542
06-May-26,MARUTI,13722,13426,  0.02180726,  0.01516535,  0.01520585,  0.29050733,13804,13452,  0.02583061,  0.01502544,  0.01509859,  0.28845808,  0.01520585,  0.29050733
06-May-26,MAXHEALTH,1015.9,1000.45,  0.01532502,  0.01863723,  0.01862223,  0.35577725,1022.25,1005.75,  0.01627255,  0.01837170,  0.01836182,  0.35080205,  0.01862223,  0.35577725
06-May-26,MAZDOCK,2644.5,2633.6,  0.00413028,  0.02861055,  0.02854037,  0.54526293,2658.7,2644.5,  0.00535527,  0.02890555,  0.02883567,  0.55090466,  0.02883567,  0.55090466
06-May-26,MCX,2973.2,2902.5,  0.02406638,  0.02567512,  0.02566729,  0.49037293,2987.3,2918.4,  0.02333445,  0.02568128,  0.02567012,  0.49042687,  0.02567012,  0.49042687
06-May-26,MFSL,1652.8,1596.2,  0.03484501,  0.01652223,  0.01666391,  0.31836360,1663.9,1605.5,  0.03572901,  0.01645956,  0.01661169,  0.31736587,  0.01666391,  0.31836360
06-May-26,MIDCPNIFTY,14312.9,13950.25,  0.02566380,  0.01252287,  0.01262256,  0.24115369,14400.6,14000.85,  0.02815183,  0.01296990,  0.01308975,  0.25007930,  0.01308975,  0.25007930
