Date, Symbol, Underlying Close Price (A), Underlying Previous Day Close Price (B), Underlying Log Returns (C) = LN(A/B), Previous Day Underlying Volatility (D), Current Day Underlying Daily Volatility (E) = Sqrt (0.995*D*D + 0.005* C*C), Underlying Annualised Volatility (F) = E*sqrt(365), Futures Close Price (G), Futures Previous Day Close Price (H), Futures Log Returns (I) = LN(G/H), Previous Day Futures Volatility (J), Current Day Futures Daily Volatility (K) = Sqrt (0.995*J*J + 0.005* I*I), Futures Annualised Volatility (L) = K*sqrt(365), Applicable Daily Volatility (M) = Max (E or K), Applicable Annualised Volatility (N) = Max (F or L)
07-May-26,IOC,146.89,148.2, -0.00887871,  0.01751478,  0.01748229,  0.33399860,147.69,149.18, -0.01003815,  0.01773147,  0.01770146,  0.33818596,  0.01770146,  0.33818596
07-May-26,IREDA,135.56,136.41, -0.00625071,  0.02435507,  0.02429814,  0.46421527,136.05,136.98, -0.00681246,  0.02562691,  0.02556733,  0.48846315,  0.02556733,  0.48846315
07-May-26,IRFC,106.76,106.74,  0.00018735,  0.02273695,  0.02268006,  0.43330202,107.38,107.42, -0.00037244,  0.02343743,  0.02337871,  0.44664965,  0.02337871,  0.44664965
07-May-26,ITC,307.4,310.7, -0.01067799,  0.01286381,  0.01285390,  0.24557338,309.1,312.35, -0.01045950,  0.01281612,  0.01280530,  0.24464495,  0.01285390,  0.24557338
07-May-26,JINDALSTEL,1258.2,1264.3, -0.00483648,  0.01970083,  0.01965442,  0.37549723,1264.4,1272.6, -0.00646435,  0.01950345,  0.01945988,  0.37178054,  0.01965442,  0.37549723
07-May-26,JIOFIN,251.02,252.44, -0.00564098,  0.01934532,  0.01930098,  0.36874474,251.65,254.02, -0.00937377,  0.01980195,  0.01976357,  0.37758249,  0.01976357,  0.37758249
07-May-26,JSWENERGY,575.9,567.9,  0.01398869,  0.02229037,  0.02225655,  0.42521083,575.75,568.6,  0.01249634,  0.02238974,  0.02235116,  0.42701829,  0.02235116,  0.42701829
07-May-26,JSWSTEEL,1283.4,1273.3,  0.00790085,  0.01644680,  0.01641523,  0.31361244,1287.5,1280.6,  0.00537364,  0.01657968,  0.01654267,  0.31604727,  0.01654267,  0.31604727
07-May-26,JUBLFOOD,479,471.2,  0.01641797,  0.01988910,  0.01987335,  0.37967973,477.35,473.9,  0.00725365,  0.01929527,  0.01925387,  0.36784468,  0.01987335,  0.37967973
07-May-26,KALYANKJIL,411.15,415.65, -0.01088545,  0.02683091,  0.02677486,  0.51153292,412.35,418.7, -0.01528217,  0.02682455,  0.02677928,  0.51161746,  0.02677928,  0.51161746
07-May-26,KAYNES,4379.6,4305.5,  0.01706412,  0.03136858,  0.03131335,  0.59824074,4372.9,4326,  0.01078308,  0.03151626,  0.03144654,  0.60078535,  0.03144654,  0.60078535
07-May-26,KEI,5110.1,5148.5, -0.00748644,  0.02395087,  0.02389670,  0.45654572,5138.4,5180.2, -0.00810192,  0.02405799,  0.02400467,  0.45860861,  0.02400467,  0.45860861
07-May-26,KFINTECH,927.5,912.5,  0.01630471,  0.02611447,  0.02607469,  0.49815622,929.95,912.05,  0.01943601,  0.02693469,  0.02690244,  0.51397044,  0.02690244,  0.51397044
07-May-26,KOTAKBANK,379.4,376.6,  0.00740744,  0.01427293,  0.01424696,  0.27218771,380.65,379,  0.00434411,  0.01397965,  0.01394802,  0.26647651,  0.01424696,  0.27218771
07-May-26,KPITTECH,722.65,748.6, -0.03527978,  0.02336706,  0.02344170,  0.44785302,713.95,749.4, -0.04845995,  0.02342282,  0.02361416,  0.45114795,  0.02361416,  0.45114795
07-May-26,LAURUSLABS,1206.5,1177.6,  0.02424514,  0.02079077,  0.02080956,  0.39756611,1212,1184.2,  0.02320445,  0.02067407,  0.02068756,  0.39523528,  0.02080956,  0.39756611
07-May-26,LICHSGFIN,586.35,582.15,  0.00718873,  0.01762091,  0.01758425,  0.33594665,588.35,585.4,  0.00502663,  0.01769304,  0.01765223,  0.33724533,  0.01765223,  0.33724533
07-May-26,LICI,811.15,807.25,  0.00481958,  0.01706969,  0.01703025,  0.32536240,814.05,811.65,  0.00295258,  0.01714842,  0.01710682,  0.32682531,  0.01710682,  0.32682531
07-May-26,LODHA,967.35,949.15,  0.01899353,  0.02514603,  0.02511896,  0.47989706,969.7,953.35,  0.01700465,  0.02491834,  0.02488496,  0.47542648,  0.02511896,  0.47989706
07-May-26,LT,4023,4008.5,  0.00361079,  0.01755125,  0.01750928,  0.33451435,4007,3999.7,  0.00182347,  0.01743357,  0.01739043,  0.33224365,  0.01750928,  0.33451435
07-May-26,LTF,303.65,300.3,  0.01109375,  0.02140228,  0.02136317,  0.40814280,302.65,298.6,  0.01347214,  0.02143008,  0.02139769,  0.40880234,  0.02139769,  0.40880234
07-May-26,LTM,4250,4316, -0.01541006,  0.01901584,  0.01899946,  0.36298411,4209.2,4262.6, -0.01260670,  0.01852195,  0.01849701,  0.35338486,  0.01899946,  0.36298411
07-May-26,LUPIN,2460.1,2442.9,  0.00701614,  0.01458520,  0.01455721,  0.27811518,2468,2459.1,  0.00361268,  0.01474618,  0.01471149,  0.28106267,  0.01471149,  0.28106267
07-May-26,M&M,3370.7,3300.8,  0.02095557,  0.01878714,  0.01879869,  0.35914854,3377.8,3314,  0.01906869,  0.01845192,  0.01845496,  0.35258161,  0.01879869,  0.35914854
07-May-26,MANAPPURAM,316.3,309.95,  0.02028014,  0.02231775,  0.02230798,  0.42619338,317.25,311.6,  0.01796979,  0.02216969,  0.02215078,  0.42319006,  0.02230798,  0.42619338
07-May-26,MANKIND,2375.2,2361.1,  0.00595403,  0.01756467,  0.01752583,  0.33483048,2374.3,2366.6,  0.00324833,  0.01737872,  0.01733674,  0.33121801,  0.01752583,  0.33483048
07-May-26,MARICO,832.15,814.8,  0.02107003,  0.01287704,  0.01293099,  0.24704631,834,819.4,  0.01766104,  0.01257798,  0.01260867,  0.24088827,  0.01293099,  0.24704631
07-May-26,MARUTI,13770,13722,  0.00349193,  0.01520585,  0.01516987,  0.28981990,13815,13804,  0.00079655,  0.01509859,  0.01506099,  0.28773975,  0.01516987,  0.28981990
07-May-26,MAXHEALTH,1015.3,1015.9, -0.00059078,  0.01862223,  0.01857573,  0.35488885,1020.45,1022.25, -0.00176237,  0.01836182,  0.01831638,  0.34993392,  0.01857573,  0.35488885
07-May-26,MAZDOCK,2683.4,2644.5,  0.01460264,  0.02854037,  0.02848760,  0.54425486,2698.6,2658.7,  0.01489584,  0.02883567,  0.02878284,  0.54989540,  0.02878284,  0.54989540
07-May-26,MCX,3042.6,2973.2,  0.02307360,  0.02566729,  0.02565498,  0.49013767,3052.5,2987.3,  0.02159096,  0.02567012,  0.02565124,  0.49006625,  0.02565498,  0.49013767
07-May-26,MFSL,1707.4,1652.8,  0.03250093,  0.01666391,  0.01678044,  0.32058982,1711.4,1663.9,  0.02814750,  0.01661169,  0.01668927,  0.31884801,  0.01678044,  0.32058982
07-May-26,MIDCPNIFTY,14551.45,14312.9,  0.01652942,  0.01262256,  0.01264514,  0.24158498,14611.05,14400.6,  0.01450822,  0.01308975,  0.01309717,  0.25022099,  0.01309717,  0.25022099
07-May-26,MOTHERSON,130.43,127.25,  0.02468303,  0.02295922,  0.02296825,  0.43880784,131.34,128.32,  0.02326224,  0.02297109,  0.02297253,  0.43888964,  0.02297253,  0.43888964
07-May-26,MOTILALOFS,891.25,881.7,  0.01077311,  0.02836634,  0.02830560,  0.54077775,891.75,884.65,  0.00799374,  0.02840820,  0.02834280,  0.54148845,  0.02834280,  0.54148845
07-May-26,MPHASIS,2193,2218.6, -0.01160590,  0.01941174,  0.01938064,  0.37026669,2189.4,2232.2, -0.01936011,  0.01937107,  0.01937106,  0.37008353,  0.01938064,  0.37026669
07-May-26,MUTHOOTFIN,3584.3,3533.7,  0.01421772,  0.02264498,  0.02261055,  0.43197387,3597.2,3556.9,  0.01126639,  0.02273418,  0.02269120,  0.43351473,  0.02269120,  0.43351473
