Date, Symbol, Underlying Close Price (A), Underlying Previous Day Close Price (B), Underlying Log Returns (C) = LN(A/B), Previous Day Underlying Volatility (D), Current Day Underlying Daily Volatility (E) = Sqrt (0.995*D*D + 0.005* C*C), Underlying Annualised Volatility (F) = E*sqrt(365), Futures Close Price (G), Futures Previous Day Close Price (H), Futures Log Returns (I) = LN(G/H), Previous Day Futures Volatility (J), Current Day Futures Daily Volatility (K) = Sqrt (0.995*J*J + 0.005* I*I), Futures Annualised Volatility (L) = K*sqrt(365), Applicable Daily Volatility (M) = Max (E or K), Applicable Annualised Volatility (N) = Max (F or L)
24-Mar-26,IEX,119.6,115.4,  0.03574849,  0.02709759,  0.02714771,  0.51865635,119.63,115.39,  0.03608595,  0.02710033,  0.02715269,  0.51875150,  0.02715269,  0.51875150
24-Mar-26,INDHOTEL,604.05,582.45,  0.03641363,  0.01763743,  0.01778073,  0.33970037,604.15,582.6,  0.03632167,  0.01762511,  0.01776747,  0.33944711,  0.01778073,  0.33970037
24-Mar-26,INDIANB,871.45,838.35,  0.03872282,  0.02100974,  0.02113528,  0.40378904,869.55,834.9,  0.04066388,  0.02052093,  0.02067056,  0.39491057,  0.02113528,  0.40378904
24-Mar-26,INDIGO,4150.8,3945.3,  0.05077609,  0.01899014,  0.01927999,  0.36834364,4147.5,3951.7,  0.04835988,  0.01877787,  0.01904049,  0.36376809,  0.01927999,  0.36834364
24-Mar-26,INDUSINDBK,797.3,778.35,  0.02405473,  0.02208942,  0.02209963,  0.42221275,797.7,777.75,  0.02532745,  0.02204405,  0.02206168,  0.42148779,  0.02209963,  0.42221275
24-Mar-26,INDUSTOWER,429.3,413.7,  0.03701490,  0.01976980,  0.01989337,  0.38006235,428.65,413.95,  0.03489554,  0.01969238,  0.01979746,  0.37823000,  0.01989337,  0.38006235
24-Mar-26,INFY,1278.3,1256.85,  0.01692248,  0.01622559,  0.01622916,  0.31005759,1270,1247.4,  0.01795552,  0.01587936,  0.01589029,  0.30358353,  0.01622916,  0.31005759
24-Mar-26,INOXWIND,77.91,76.15,  0.02284924,  0.02740620,  0.02738531,  0.52319552,77.99,76.04,  0.02532110,  0.02749626,  0.02748573,  0.52511422,  0.02748573,  0.52511422
24-Mar-26,IOC,138.65,138.1,  0.00397471,  0.01734526,  0.01730418,  0.33059592,138.96,138.21,  0.00541185,  0.01761097,  0.01757116,  0.33569656,  0.01757116,  0.33569656
24-Mar-26,IREDA,114.35,110.5,  0.03424840,  0.02357077,  0.02363613,  0.45156772,113.96,109.45,  0.04037969,  0.02495890,  0.02505969,  0.47876462,  0.02505969,  0.47876462
24-Mar-26,IRFC,92.85,89.45,  0.03730548,  0.02251287,  0.02261093,  0.43198129,93.1,89.52,  0.03921212,  0.02352110,  0.02362545,  0.45136353,  0.02362545,  0.45136353
24-Mar-26,ITC,291.25,290.45,  0.00275056,  0.01289417,  0.01286338,  0.24575452,291.45,290.3,  0.00395359,  0.01283277,  0.01280370,  0.24461436,  0.01286338,  0.24575452
24-Mar-26,JINDALSTEL,1120.6,1106.2,  0.01293354,  0.02001709,  0.01998782,  0.38186678,1123.3,1107.5,  0.01416556,  0.01977943,  0.01975543,  0.37742703,  0.01998782,  0.38186678
24-Mar-26,JIOFIN,232.7,226.1,  0.02877269,  0.01861925,  0.01868384,  0.35695429,232.5,226.3,  0.02702867,  0.01893039,  0.01897949,  0.36260260,  0.01897949,  0.36260260
24-Mar-26,JSWENERGY,484,482.7,  0.00268956,  0.02227304,  0.02221814,  0.42447696,483.15,481.4,  0.00362864,  0.02245184,  0.02239722,  0.42789825,  0.02239722,  0.42789825
24-Mar-26,JSWSTEEL,1133.7,1109.65,  0.02144197,  0.01666514,  0.01669252,  0.31891010,1133,1108,  0.02231239,  0.01681085,  0.01684269,  0.32177915,  0.01684269,  0.32177915
24-Mar-26,JUBLFOOD,448.6,438.05,  0.02379856,  0.01744450,  0.01748200,  0.33399313,450.1,438.25,  0.02668026,  0.01702313,  0.01708509,  0.32641015,  0.01748200,  0.33399313
24-Mar-26,KALYANKJIL,371.7,362.7,  0.02451103,  0.02695914,  0.02694754,  0.51483204,372.25,362.05,  0.02778335,  0.02680859,  0.02681354,  0.51227201,  0.02694754,  0.51483204
24-Mar-26,KAYNES,3514.3,3409.65,  0.03023071,  0.03175468,  0.03174725,  0.60653030,3525,3419.4,  0.03041534,  0.03177590,  0.03176928,  0.60695117,  0.03176928,  0.60695117
24-Mar-26,KEI,4126,3990.45,  0.03340441,  0.02400721,  0.02406341,  0.45973073,4096,3979,  0.02898036,  0.02424077,  0.02426687,  0.46361799,  0.02426687,  0.46361799
24-Mar-26,KFINTECH,906.25,877.55,  0.03218127,  0.02570835,  0.02574478,  0.49185328,907.8,872.05,  0.04017733,  0.02615579,  0.02624463,  0.50140289,  0.02624463,  0.50140289
24-Mar-26,KOTAKBANK,366.85,356.55,  0.02847856,  0.01372774,  0.01384062,  0.26442476,367.1,356.55,  0.02915981,  0.01330164,  0.01342747,  0.25653136,  0.01384062,  0.26442476
24-Mar-26,KPITTECH,665,659.25,  0.00868422,  0.02347899,  0.02342820,  0.44759522,663.65,658,  0.00854997,  0.02353162,  0.02348056,  0.44859551,  0.02348056,  0.44859551
24-Mar-26,LAURUSLABS,992.6,961.4,  0.03193721,  0.02066370,  0.02073536,  0.39614841,993.4,961.2,  0.03295090,  0.02055737,  0.02063797,  0.39428784,  0.02073536,  0.39614841
24-Mar-26,LICHSGFIN,479,460.7,  0.03895353,  0.01684497,  0.01702698,  0.32530005,479,461.2,  0.03786881,  0.01703103,  0.01719825,  0.32857218,  0.01719825,  0.32857218
24-Mar-26,LICI,758.65,739.9,  0.02502550,  0.01620927,  0.01626523,  0.31074677,759.9,738.9,  0.02802425,  0.01634449,  0.01642349,  0.31377038,  0.01642349,  0.31377038
24-Mar-26,LODHA,726.4,727.9, -0.00206285,  0.02432986,  0.02426935,  0.46366537,726.25,728.15, -0.00261276,  0.02409983,  0.02404018,  0.45928695,  0.02426935,  0.46366537
24-Mar-26,LT,3516.75,3342.35,  0.05086312,  0.01640271,  0.01675231,  0.32005251,3511.2,3340.4,  0.04986730,  0.01621208,  0.01655142,  0.31621448,  0.01675231,  0.32005251
24-Mar-26,LTF,254.8,247.65,  0.02846246,  0.02043432,  0.02048225,  0.39131293,253.65,247.4,  0.02494890,  0.02068119,  0.02070468,  0.39556232,  0.02070468,  0.39556232
24-Mar-26,LTM,4211.45,4105.85,  0.02539422,  0.01817271,  0.01821601,  0.34801641,4205.2,4053.4,  0.03676582,  0.01799908,  0.01814136,  0.34659011,  0.01821601,  0.34801641
24-Mar-26,LUPIN,2331.8,2296.7,  0.01516719,  0.01484150,  0.01484314,  0.28357783,2328.2,2288.8,  0.01706777,  0.01493171,  0.01494328,  0.28549104,  0.01494328,  0.28549104
24-Mar-26,M&M,3031.3,2955.8,  0.02522223,  0.01802119,  0.01806425,  0.34511695,3035.3,2956.8,  0.02620266,  0.01765175,  0.01770466,  0.33824706,  0.01806425,  0.34511695
24-Mar-26,MANAPPURAM,252.65,252.3,  0.00138628,  0.02234751,  0.02229176,  0.42588347,252.85,252.45,  0.00158322,  0.02220598,  0.02215078,  0.42319003,  0.02229176,  0.42588347
24-Mar-26,MANKIND,1987.8,1927.35,  0.03088250,  0.01799369,  0.01808092,  0.34543556,1985,1923.9,  0.03126454,  0.01773551,  0.01782876,  0.34061794,  0.01808092,  0.34543556
24-Mar-26,MARICO,739.1,725.3,  0.01884787,  0.01286346,  0.01290034,  0.24646072,740.15,726.65,  0.01840794,  0.01256584,  0.01260178,  0.24075659,  0.01290034,  0.24646072
24-Mar-26,MARUTI,12464.15,12354.95,  0.00879973,  0.01436409,  0.01434174,  0.27399857,12484,12343,  0.01135872,  0.01415407,  0.01414155,  0.27017391,  0.01434174,  0.27399857
24-Mar-26,MAXHEALTH,969.2,956.9,  0.01277210,  0.01926434,  0.01923721,  0.36752630,972.1,956,  0.01670077,  0.01899436,  0.01898369,  0.36268296,  0.01923721,  0.36752630
24-Mar-26,MAZDOCK,2253,2206.65,  0.02078713,  0.02834056,  0.02830785,  0.54082078,2258.5,2204,  0.02442698,  0.02862416,  0.02860466,  0.54649130,  0.02860466,  0.54649130
24-Mar-26,MCX,2419,2314.4,  0.04420376,  0.02623036,  0.02635071,  0.50342953,2415,2309.9,  0.04449505,  0.02625609,  0.02637863,  0.50396303,  0.02637863,  0.50396303
24-Mar-26,MFSL,1583.5,1567.5,  0.01015559,  0.01594529,  0.01592151,  0.30417999,1583.2,1565.5,  0.01124285,  0.01586466,  0.01584499,  0.30271802,  0.01592151,  0.30417999
24-Mar-26,MIDCPNIFTY,12532.4,12183.55,  0.02823061,  0.01191462,  0.01205135,  0.23024072,12529.9,12168.05,  0.02930412,  0.01236534,  0.01250716,  0.23894904,  0.01250716,  0.23894904
24-Mar-26,MOTHERSON,111.15,106.6,  0.04179713,  0.02150730,  0.02165600,  0.41373724,110,106.32,  0.03402695,  0.02154268,  0.02162311,  0.41310886,  0.02165600,  0.41373724
24-Mar-26,MPHASIS,2116.8,2063.6,  0.02545348,  0.01859605,  0.01863653,  0.35605046,2114.6,2061.5,  0.02543180,  0.01850838,  0.01854942,  0.35438622,  0.01863653,  0.35605046
24-Mar-26,MUTHOOTFIN,3155.2,3115.55,  0.01264618,  0.02237705,  0.02233889,  0.42678388,3120.2,3096,  0.00778615,  0.02246949,  0.02242005,  0.42833449,  0.02242005,  0.42833449
24-Mar-26,NATIONALUM,354.65,349.75,  0.01391277,  0.02741201,  0.02736112,  0.52273341,355.4,350.35,  0.01431126,  0.02679532,  0.02674741,  0.51100861,  0.02736112,  0.52273341
24-Mar-26,NAUKRI,987.4,974.65,  0.01299679,  0.01892744,  0.01890247,  0.36113116,989.9,972.5,  0.01773385,  0.01877692,  0.01877178,  0.35863429,  0.01890247,  0.36113116
